"Time","Unsubtracted Weight","Baseline Weight","Program Temperature","Sample Temperature","Approx. Gas Flow","Unsubtracted Delta T","Baseline Delta T","Unsubtracted Heat Flow","Baseline Heat Flow","Heat Flow Calibration","Unsubstracted Microvolt","R25 Diagnostic Temperature"
"0.1375","10.791681","0","34.125","29.57","100.2","-0.236979","0","19.572111","0","1","-0.317402","-9.656"
"0.139583","10.792102","0","34.1875","29.57","100.2","-0.237176","0","19.568912","0","1","-0.317665","-9.664"
"0.141667","10.792312","0","34.25","29.57","100.2","-0.237274","0","19.567312","0","1","-0.317796","-9.668"
"0.14375","10.792522","0","34.3125","29.57","100.2","-0.237366","0","19.565712","0","1","-0.317928","-9.672"
"0.145833","10.792942","0","34.375","29.57","100.2","-0.237441","0","19.564512","0","1","-0.318026","-9.675"
"0.147917","10.793152","0","34.4375","29.57","100.2","-0.237541","0","19.562912","0","1","-0.318158","-9.679"
"0.15","10.793363","0","34.5","29.57","100.2","-0.237632","0","19.561313","0","1","-0.318289","-9.683"
"0.152083","10.793363","0","34.5625","29.57","100.2","-0.23778","0","19.558913","0","1","-0.318487","-9.689"
"0.154167","10.793573","0","34.625","29.57","100.2","-0.237951","0","19.556113","0","1","-0.318717","-9.696"
"0.15625","10.793783","0","34.6875","29.57","100.2","-0.23815","0","19.552914","0","1","-0.31898","-9.704"
"0.158333","10.793993","0","34.75","29.57","100.2","-0.238419","0","19.548514","0","1","-0.319341","-9.715"
"0.160417","10.793993","0","34.8125","29.58","100.2","-0.238712","0","19.543725","0","1","-0.319736","-9.727"
"0.1625","10.794203","0","34.875","29.58","100.2","-0.238981","0","19.539326","0","1","-0.320097","-9.738"
"0.164583","10.794413","0","34.9375","29.58","100.2","-0.239228","0","19.535327","0","1","-0.320426","-9.748"
"0.166667","10.794623","0","35","29.58","100.2","-0.239468","0","19.531327","0","1","-0.320755","-9.758"
"0.16875","10.794623","0","35.0625","29.58","100.2","-0.23969","0","19.527728","0","1","-0.321051","-9.767"
"0.170833","10.794833","0","35.125","29.58","100.2","-0.239889","0","19.524528","0","1","-0.321314","-9.775"
"0.172917","10.795044","0","35.1875","29.58","100.2","-0.240056","0","19.521728","0","1","-0.321544","-9.782"
"0.175","10.795254","0","35.25","29.58","100.2","-0.240204","0","19.519329","0","1","-0.321741","-9.788"
"0.177083","10.795464","0","35.3125","29.59","100.2","-0.240342","0","19.51694","0","1","-0.321938","-9.794"
"0.179167","10.795674","0","35.375","29.59","100.2","-0.240472","0","19.51494","0","1","-0.322102","-9.799"
"0.18125","10.796094","0","35.4375","29.59","100.2","-0.240595","0","19.51294","0","1","-0.322267","-9.804"
"0.183333","10.796304","0","35.5","29.59","100.2","-0.240714","0","19.51094","0","1","-0.322431","-9.809"
"0.185417","10.796725","0","35.5625","29.59","100.2","-0.240815","0","19.509341","0","1","-0.322563","-9.813"
"0.1875","10.796935","0","35.625","29.59","100.2","-0.240915","0","19.507741","0","1","-0.322694","-9.817"
"0.189583","10.797145","0","35.6875","29.59","100.2","-0.24098","0","19.506541","0","1","-0.322793","-9.82"
"0.191667","10.797565","0","35.75","29.59","100.2","-0.241053","0","19.505341","0","1","-0.322891","-9.823"
"0.19375","10.797986","0","35.8125","29.59","100.2","-0.24113","0","19.504141","0","1","-0.32299","-9.826"
"0.195833","10.798196","0","35.875","29.59","100.2","-0.241179","0","19.503341","0","1","-0.323056","-9.828"
"0.197917","10.798616","0","35.9375","29.59","100.2","-0.241223","0","19.502541","0","1","-0.323121","-9.83"
"0.2","10.799036","0","36","29.59","100.2","-0.241298","0","19.501342","0","1","-0.32322","-9.833"
"0.202083","10.799246","0","36.0625","29.59","100.2","-0.241349","0","19.500542","0","1","-0.323286","-9.835"
"0.204167","10.799667","0","36.125","29.59","100.2","-0.241419","0","19.499342","0","1","-0.323384","-9.838"
"0.20625","10.800087","0","36.1875","29.59","100.2","-0.241514","0","19.497742","0","1","-0.323516","-9.842"
"0.208333","10.800507","0","36.25","29.6","100.2","-0.241585","0","19.496553","0","1","-0.323614","-9.845"
"0.210417","10.800927","0","36.3125","29.6","100.2","-0.241697","0","19.494953","0","1","-0.323746","-9.849"
"0.2125","10.801138","0","36.375","29.6","100.2","-0.241767","0","19.493753","0","1","-0.323845","-9.852"
"0.214583","10.801558","0","36.4375","29.6","100.2","-0.241735","0","19.494153","0","1","-0.323812","-9.851"
"0.216667","10.801978","0","36.5","29.6","100.2","-0.24176","0","19.493753","0","1","-0.323845","-9.852"
"0.21875","10.802398","0","36.5625","29.61","100.2","-0.241789","0","19.493364","0","1","-0.323877","-9.853"
"0.220833","10.802819","0","36.625","29.61","100.2","-0.24186","0","19.492164","0","1","-0.323976","-9.856"
"0.222917","10.803239","0","36.6875","29.61","100.2","-0.242029","0","19.489364","0","1","-0.324206","-9.863"
"0.225","10.803659","0","36.75","29.61","100.2","-0.242248","0","19.485765","0","1","-0.324502","-9.872"
"0.227083","10.804079","0","36.8125","29.61","100.2","-0.242389","0","19.483365","0","1","-0.324699","-9.878"
"0.229167","10.8045","0","36.875","29.61","100.2","-0.24268","0","19.478566","0","1","-0.325094","-9.89"
"0.23125","10.80492","0","36.9375","29.61","100.2","-0.2431","0","19.471767","0","1","-0.325652","-9.907"
"0.233333","10.80534","0","37","29.61","100.2","-0.243641","0","19.462968","0","1","-0.326376","-9.929"
"0.235417","10.80576","0","37.0625","29.61","100.2","-0.244153","0","19.454569","0","1","-0.327066","-9.95"
"0.2375","10.806181","0","37.125","29.61","100.2","-0.244368","0","19.45097","0","1","-0.327362","-9.959"
"0.239583","10.806601","0","37.1875","29.61","100.2","-0.244566","0","19.44777","0","1","-0.327625","-9.967"
"0.241667","10.807021","0","37.25","29.61","100.2","-0.244735","0","19.444971","0","1","-0.327855","-9.974"
"0.24375","10.807442","0","37.3125","29.61","100.2","-0.244926","0","19.441771","0","1","-0.328118","-9.982"
"0.245833","10.807652","0","37.375","29.61","100.2","-0.245073","0","19.439372","0","1","-0.328315","-9.988"
"0.247917","10.808072","0","37.4375","29.61","100.2","-0.245145","0","19.438172","0","1","-0.328414","-9.991"
"0.25","10.808492","0","37.5","29.61","100.2","-0.24563","0","19.430173","0","1","-0.329071","-10.011"
"0.252083","10.808913","0","37.5625","29.61","100.2","-0.246568","0","19.414975","0","1","-0.33032","-10.049"
"0.254167","10.809123","0","37.625","29.62","100.2","-0.2473","0","19.402987","0","1","-0.331306","-10.079"
"0.25625","10.809543","0","37.6875","29.62","100.2","-0.247953","0","19.392189","0","1","-0.332194","-10.106"
"0.258333","10.809963","0","37.75","29.62","100.2","-0.248713","0","19.379791","0","1","-0.333213","-10.137"
"0.260417","10.810173","0","37.8125","29.62","100.2","-0.249593","0","19.365393","0","1","-0.334396","-10.173"
"0.2625","10.810594","0","37.875","29.62","100.2","-0.250599","0","19.348995","0","1","-0.335744","-10.214"
"0.264583","10.811014","0","37.9375","29.63","100.2","-0.251796","0","19.329409","0","1","-0.337355","-10.263"
"0.266667","10.811224","0","38","29.63","100.2","-0.252917","0","19.311012","0","1","-0.338867","-10.309"
"0.26875","10.811644","0","38.0625","29.63","100.2","-0.254041","0","19.292615","0","1","-0.340379","-10.355"
"0.270833","10.811854","0","38.125","29.63","100.2","-0.255094","0","19.275417","0","1","-0.341792","-10.398"
"0.272917","10.812275","0","38.1875","29.63","100.2","-0.256118","0","19.25862","0","1","-0.343173","-10.44"
"0.275","10.812695","0","38.25","29.63","100.2","-0.257436","0","19.237023","0","1","-0.344948","-10.494"
"0.277083","10.812905","0","38.3125","29.63","100.2","-0.258729","0","19.215826","0","1","-0.34669","-10.547"
"0.279167","10.813325","0","38.375","29.63","100.2","-0.259983","0","19.195429","0","1","-0.348366","-10.598"
"0.28125","10.813535","0","38.4375","29.64","100.2","-0.261252","0","19.174643","0","1","-0.350076","-10.65"
"0.283333","10.813956","0","38.5","29.64","100.2","-0.262447","0","19.155046","0","1","-0.351686","-10.699"
"0.285417","10.814166","0","38.5625","29.64","100.2","-0.263689","0","19.134649","0","1","-0.353363","-10.75"
"0.2875","10.814586","0","38.625","29.64","100.2","-0.265032","0","19.112653","0","1","-0.355171","-10.805"
"0.289583","10.814796","0","38.6875","29.64","100.2","-0.266406","0","19.090256","0","1","-0.357011","-10.861"
"0.291667","10.815217","0","38.75","29.64","100.2","-0.267649","0","19.069859","0","1","-0.358688","-10.912"
"0.29375","10.815427","0","38.8125","29.65","100.2","-0.268889","0","19.049474","0","1","-0.360364","-10.963"
"0.295833","10.815847","0","38.875","29.65","100.2","-0.270186","0","19.028277","0","1","-0.362106","-11.016"
"0.297917","10.816057","0","38.9375","29.65","100.2","-0.271556","0","19.00588","0","1","-0.363947","-11.072"
"0.3","10.816477","0","39","29.65","100.2","-0.273043","0","18.981484","0","1","-0.365952","-11.133"
"0.302083","10.816688","0","39.0625","29.65","100.2","-0.27453","0","18.957088","0","1","-0.367957","-11.194"
"0.304167","10.817108","0","39.125","29.65","100.2","-0.27592","0","18.934291","0","1","-0.369831","-11.251"
"0.30625","10.817318","0","39.1875","29.65","100.2","-0.277335","0","18.911095","0","1","-0.371738","-11.309"
"0.308333","10.817738","0","39.25","29.66","100.2","-0.278851","0","18.886311","0","1","-0.373776","-11.371"
"0.310417","10.817948","0","39.3125","29.66","100.2","-0.280238","0","18.863514","0","1","-0.375649","-11.428"
"0.3125","10.818369","0","39.375","29.66","100.2","-0.281729","0","18.839118","0","1","-0.377654","-11.489"
"0.314583","10.818579","0","39.4375","29.66","100.2","-0.283187","0","18.815122","0","1","-0.379627","-11.549"
"0.316667","10.818999","0","39.5","29.67","100.2","-0.284673","0","18.790738","0","1","-0.381632","-11.61"
"0.31875","10.819419","0","39.5625","29.67","100.2","-0.286238","0","18.765142","0","1","-0.383735","-11.674"
"0.320833","10.819629","0","39.625","29.67","100.2","-0.287726","0","18.740746","0","1","-0.385741","-11.735"
"0.322917","10.82005","0","39.6875","29.68","100.2","-0.289262","0","18.715563","0","1","-0.387811","-11.798"
"0.325","10.82047","0","39.75","29.68","100.2","-0.290745","0","18.691167","0","1","-0.389817","-11.859"
"0.327083","10.82068","0","39.8125","29.68","100.2","-0.292239","0","18.66677","0","1","-0.391822","-11.92"
"0.329167","10.8211","0","39.875","29.68","100.2","-0.293746","0","18.641974","0","1","-0.39386","-11.982"
"0.33125","10.821521","0","39.9375","29.69","100.2","-0.295232","0","18.617591","0","1","-0.395865","-12.043"
"0.333333","10.821731","0","40","29.69","100.2","-0.296737","0","18.592795","0","1","-0.397903","-12.105"
"0.335417","10.822151","0","40.0625","29.69","100.2","-0.298205","0","18.568799","0","1","-0.399875","-12.165"
"0.3375","10.822571","0","40.125","29.7","100.2","-0.299713","0","18.544016","0","1","-0.401913","-12.227"
"0.339583","10.822781","0","40.1875","29.7","100.2","-0.301201","0","18.51962","0","1","-0.403918","-12.288"
"0.341667","10.823202","0","40.25","29.71","100.2","-0.302728","0","18.494438","0","1","-0.405989","-12.351"
"0.34375","10.823622","0","40.3125","29.71","100.2","-0.304259","0","18.469242","0","1","-0.40806","-12.414"
"0.345833","10.824042","0","40.375","29.71","100.2","-0.305792","0","18.444046","0","1","-0.410131","-12.477"
"0.347917","10.824252","0","40.4375","29.72","100.2","-0.307278","0","18.419664","0","1","-0.412136","-12.538"
"0.35","10.824673","0","40.5","29.72","100.2","-0.308807","0","18.394468","0","1","-0.414207","-12.601"
"0.352083","10.825093","0","40.5625","29.73","100.2","-0.310316","0","18.369686","0","1","-0.416245","-12.663"
"0.354167","10.825513","0","40.625","29.73","100.2","-0.311849","0","18.34449","0","1","-0.418316","-12.726"
"0.35625","10.825933","0","40.6875","29.74","100.2","-0.313359","0","18.319708","0","1","-0.420354","-12.788"
"0.358333","10.826144","0","40.75","29.74","100.2","-0.314892","0","18.294513","0","1","-0.422425","-12.851"
"0.360417","10.826564","0","40.8125","29.75","100.2","-0.316394","0","18.269731","0","1","-0.424463","-12.913"
"0.3625","10.826984","0","40.875","29.75","100.2","-0.317877","0","18.245335","0","1","-0.426468","-12.974"
"0.364583","10.827404","0","40.9375","29.76","100.2","-0.31938","0","18.220554","0","1","-0.428506","-13.036"
"0.366667","10.827825","0","41","29.77","100.2","-0.320876","0","18.195772","0","1","-0.430544","-13.098"
"0.36875","10.828245","0","41.0625","29.77","100.2","-0.322393","0","18.170977","0","1","-0.432582","-13.16"
"0.370833","10.828665","0","41.125","29.78","100.2","-0.323929","0","18.145796","0","1","-0.434653","-13.223"
"0.372917","10.829085","0","41.1875","29.78","100.2","-0.325457","0","18.120601","0","1","-0.436723","-13.286"
"0.375","10.829506","0","41.25","29.79","100.2","-0.326978","0","18.09542","0","1","-0.438794","-13.349"
"0.377083","10.829926","0","41.3125","29.8","100.2","-0.32851","0","18.070239","0","1","-0.440865","-13.412"
"0.379167","10.830346","0","41.375","29.8","100.2","-0.330034","0","18.045044","0","1","-0.442936","-13.475"
"0.38125","10.830767","0","41.4375","29.81","100.2","-0.331566","0","18.019863","0","1","-0.445007","-13.538"
"0.383333","10.831187","0","41.5","29.82","100.2","-0.333094","0","17.994682","0","1","-0.447078","-13.601"
"0.385417","10.831817","0","41.5625","29.83","100.2","-0.33462","0","17.969502","0","1","-0.449149","-13.664"
"0.3875","10.832237","0","41.625","29.83","100.2","-0.336126","0","17.944707","0","1","-0.451187","-13.726"
"0.389583","10.832658","0","41.6875","29.84","100.2","-0.337652","0","17.919527","0","1","-0.453258","-13.789"
"0.391667","10.833078","0","41.75","29.85","100.2","-0.339152","0","17.894747","0","1","-0.455296","-13.851"
"0.39375","10.833708","0","41.8125","29.85","100.2","-0.340684","0","17.869552","0","1","-0.457366","-13.914"
"0.395833","10.834129","0","41.875","29.86","100.2","-0.342183","0","17.844772","0","1","-0.459404","-13.976"
"0.397917","10.834549","0","41.9375","29.87","100.2","-0.343713","0","17.819592","0","1","-0.461475","-14.039"
"0.4","10.835179","0","42","29.88","100.2","-0.345213","0","17.794813","0","1","-0.463513","-14.101"
"0.402083","10.8356","0","42.0625","29.89","100.2","-0.346708","0","17.770033","0","1","-0.465551","-14.163"
"0.404167","10.83602","0","42.125","29.9","100.2","-0.348211","0","17.745254","0","1","-0.467589","-14.225"
"0.40625","10.83665","0","42.1875","29.91","100.2","-0.349707","0","17.720475","0","1","-0.469627","-14.287"
"0.408333","10.837071","0","42.25","29.92","100.2","-0.351213","0","17.695696","0","1","-0.471665","-14.349"
"0.410417","10.837701","0","42.3125","29.92","100.2","-0.352713","0","17.670901","0","1","-0.473703","-14.411"
"0.4125","10.838121","0","42.375","29.93","100.2","-0.354207","0","17.646122","0","1","-0.475741","-14.473"
"0.414583","10.838752","0","42.4375","29.94","100.2","-0.355705","0","17.621343","0","1","-0.477779","-14.535"
"0.416667","10.839172","0","42.5","29.95","100.2","-0.357207","0","17.596565","0","1","-0.479817","-14.597"
"0.41875","10.839802","0","42.5625","29.96","100.2","-0.358679","0","17.572186","0","1","-0.481822","-14.658"
"0.420833","10.840223","0","42.625","29.97","100.2","-0.360175","0","17.547408","0","1","-0.48386","-14.72"
"0.422917","10.840853","0","42.6875","29.98","100.2","-0.361681","0","17.52263","0","1","-0.485898","-14.782"
"0.425","10.841273","0","42.75","29.99","100.2","-0.363151","0","17.498251","0","1","-0.487903","-14.843"
"0.427083","10.841694","0","42.8125","30","100.2","-0.364623","0","17.473873","0","1","-0.489909","-14.904"
"0.429167","10.842324","0","42.875","30.01","100.2","-0.366066","0","17.449895","0","1","-0.491881","-14.964"
"0.43125","10.842744","0","42.9375","30.02","100.2","-0.367518","0","17.425917","0","1","-0.493853","-15.024"
"0.433333","10.843375","0","43","30.03","100.2","-0.368957","0","17.401939","0","1","-0.495825","-15.084"
"0.435417","10.843795","0","43.0625","30.04","100.2","-0.370381","0","17.378362","0","1","-0.497765","-15.143"
"0.4375","10.844425","0","43.125","30.06","100.2","-0.37181","0","17.3548","0","1","-0.499704","-15.202"
"0.439583","10.844846","0","43.1875","30.07","100.2","-0.373226","0","17.331223","0","1","-0.501644","-15.261"
"0.441667","10.845476","0","43.25","30.08","100.2","-0.374622","0","17.308045","0","1","-0.50355","-15.319"
"0.44375","10.845896","0","43.3125","30.09","100.2","-0.376046","0","17.284468","0","1","-0.505489","-15.378"
"0.445833","10.846317","0","43.375","30.1","100.2","-0.377465","0","17.260891","0","1","-0.507429","-15.437"
"0.447917","10.846947","0","43.4375","30.11","100.2","-0.378853","0","17.237714","0","1","-0.509335","-15.495"
"0.45","10.847367","0","43.5","30.12","100.2","-0.38028","0","17.214137","0","1","-0.511275","-15.554"
"0.452083","10.847998","0","43.5625","30.14","100.2","-0.381672","0","17.190977","0","1","-0.513181","-15.612"
"0.454167","10.848418","0","43.625","30.15","100.2","-0.383095","0","17.167401","0","1","-0.515121","-15.671"
"0.45625","10.849048","0","43.6875","30.16","100.2","-0.384491","0","17.144224","0","1","-0.517027","-15.729"
"0.458333","10.849469","0","43.75","30.17","100.2","-0.385905","0","17.120648","0","1","-0.518967","-15.788"
"0.460417","10.849889","0","43.8125","30.18","100.2","-0.3873","0","17.097472","0","1","-0.520873","-15.846"
"0.4625","10.850519","0","43.875","30.2","100.2","-0.388719","0","17.073913","0","1","-0.522812","-15.905"
"0.464583","10.850939","0","43.9375","30.21","100.2","-0.390133","0","17.050337","0","1","-0.524752","-15.964"
"0.466667","10.85136","0","44","30.22","100.2","-0.391531","0","17.027161","0","1","-0.526658","-16.022"
"0.46875","10.85178","0","44.0625","30.24","100.2","-0.392979","0","17.003203","0","1","-0.528631","-16.082"
"0.470833","10.85241","0","44.125","30.25","100.2","-0.394393","0","16.979627","0","1","-0.53057","-16.141"
"0.472917","10.852831","0","44.1875","30.26","100.2","-0.39581","0","16.956052","0","1","-0.532509","-16.2"
"0.475","10.853251","0","44.25","30.28","100.2","-0.397223","0","16.932494","0","1","-0.534449","-16.259"
"0.477083","10.853881","0","44.3125","30.29","100.2","-0.398661","0","16.90852","0","1","-0.536421","-16.319"
"0.479167","10.854302","0","44.375","30.3","100.2","-0.40008","0","16.884945","0","1","-0.53836","-16.378"
"0.48125","10.854722","0","44.4375","30.32","100.2","-0.401514","0","16.860988","0","1","-0.540333","-16.438"
"0.483333","10.855352","0","44.5","30.33","100.2","-0.402952","0","16.837013","0","1","-0.542305","-16.498"
"0.485417","10.855773","0","44.5625","30.34","100.2","-0.404394","0","16.813039","0","1","-0.544277","-16.558"
"0.4875","10.856193","0","44.625","30.36","100.2","-0.405851","0","16.788683","0","1","-0.546282","-16.619"
"0.489583","10.856823","0","44.6875","30.37","100.2","-0.407294","0","16.764709","0","1","-0.548255","-16.679"
"0.491667","10.857244","0","44.75","30.39","100.2","-0.408738","0","16.740753","0","1","-0.550227","-16.739"
"0.49375","10.857874","0","44.8125","30.4","100.2","-0.41017","0","16.71678","0","1","-0.552199","-16.799"
"0.495833","10.858294","0","44.875","30.42","100.2","-0.411607","0","16.692824","0","1","-0.554171","-16.859"
"0.497917","10.858925","0","44.9375","30.43","100.2","-0.413044","0","16.668851","0","1","-0.556144","-16.919"
"0.5","10.859345","0","45","30.45","100.2","-0.414472","0","16.644896","0","1","-0.558116","-16.979"
"0.502083","10.859975","0","45.0625","30.46","100.2","-0.415916","0","16.620923","0","1","-0.560088","-17.039"
"0.504167","10.860396","0","45.125","30.48","100.2","-0.417345","0","16.596968","0","1","-0.56206","-17.099"
"0.50625","10.861026","0","45.1875","30.49","100.2","-0.418755","0","16.573396","0","1","-0.564","-17.158"
"0.508333","10.861446","0","45.25","30.51","100.2","-0.420208","0","16.549042","0","1","-0.566005","-17.219"
"0.510417","10.862077","0","45.3125","30.52","100.2","-0.421648","0","16.525069","0","1","-0.567977","-17.279"
"0.5125","10.862497","0","45.375","30.54","100.2","-0.42305","0","16.501516","0","1","-0.569917","-17.338"
"0.514583","10.863127","0","45.4375","30.55","100.2","-0.424491","0","16.477544","0","1","-0.571889","-17.398"
"0.516667","10.863548","0","45.5","30.57","100.2","-0.425898","0","16.45399","0","1","-0.573828","-17.457"
"0.51875","10.864178","0","45.5625","30.59","100.2","-0.42733","0","16.430037","0","1","-0.5758","-17.517"
"0.520833","10.864598","0","45.625","30.6","100.2","-0.428739","0","16.406466","0","1","-0.57774","-17.576"
"0.522917","10.865229","0","45.6875","30.62","100.2","-0.430148","0","16.382913","0","1","-0.579679","-17.635"
"0.525","10.865649","0","45.75","30.64","100.2","-0.431556","0","16.359361","0","1","-0.581619","-17.694"
