"Time","Unsubtracted Weight","Baseline Weight","Program Temperature","Sample Temperature","Approx. Gas Flow","Unsubtracted Delta T","Baseline Delta T","Unsubtracted Heat Flow","Baseline Heat Flow","Heat Flow Calibration","Unsubstracted Microvolt","R25 Diagnostic Temperature"
"0","9.925296","0","30.104167","29.98","100.2","-0.225596","0","19.976806","0","1","-0.302577","-9.205"
"0.002083","9.925716","0","30.104167","29.98","100.2","-0.225863","0","19.972407","0","1","-0.302939","-9.216"
"0.004167","9.926136","0","30.208333","29.98","100.2","-0.226132","0","19.968008","0","1","-0.3033","-9.227"
"0.00625","9.926767","0","30.3125","29.98","100.2","-0.22645","0","19.962809","0","1","-0.303728","-9.24"
"0.008333","9.927187","0","30.416667","29.98","100.2","-0.226795","0","19.95721","0","1","-0.304188","-9.254"
"0.010417","9.927817","0","30.520833","29.98","100.2","-0.227138","0","19.951612","0","1","-0.304648","-9.268"
"0.0125","9.928448","0","30.625","29.98","100.2","-0.227481","0","19.946013","0","1","-0.305108","-9.282"
"0.014583","9.928868","0","30.729167","29.99","100.2","-0.227868","0","19.939625","0","1","-0.305634","-9.298"
"0.016667","9.929498","0","30.833333","29.99","100.2","-0.228263","0","19.933226","0","1","-0.30616","-9.314"
"0.01875","9.930129","0","30.9375","29.99","100.2","-0.228675","0","19.926428","0","1","-0.306719","-9.331"
"0.020833","9.930759","0","31.041667","29.99","100.2","-0.229144","0","19.91883","0","1","-0.307343","-9.35"
"0.022917","9.93139","0","31.145833","29.99","100.2","-0.22958","0","19.911631","0","1","-0.307935","-9.368"
"0.025","9.93202","0","31.25","29.99","100.2","-0.230024","0","19.904433","0","1","-0.308527","-9.386"
"0.027083","9.932651","0","31.354167","29.99","100.2","-0.23044","0","19.897635","0","1","-0.309086","-9.403"
"0.029167","9.933281","0","31.458333","29.99","100.2","-0.230857","0","19.890836","0","1","-0.309644","-9.42"
"0.03125","9.933911","0","31.5625","29.99","100.2","-0.231249","0","19.884438","0","1","-0.31017","-9.436"
"0.033333","9.934752","0","31.666667","29.99","100.2","-0.23159","0","19.878839","0","1","-0.31063","-9.45"
"0.035417","9.935382","0","31.770833","29.99","100.2","-0.231911","0","19.873641","0","1","-0.311058","-9.463"
"0.0375","9.936223","0","31.875","29.99","100.2","-0.232178","0","19.869242","0","1","-0.311419","-9.474"
"0.039583","9.937063","0","31.979167","29.99","100.2","-0.232399","0","19.865643","0","1","-0.311715","-9.483"
"0.041667","9.937904","0","32.083333","29.99","100.2","-0.232544","0","19.863243","0","1","-0.311912","-9.489"
"0.04375","9.938744","0","32.1875","29.99","100.2","-0.232667","0","19.861244","0","1","-0.312077","-9.494"
"0.045833","9.939585","0","32.291667","29.99","100.2","-0.232761","0","19.859644","0","1","-0.312208","-9.498"
"0.047917","9.940425","0","32.395833","29.99","100.2","-0.232833","0","19.858444","0","1","-0.312307","-9.501"
"0.05","9.941056","0","32.5","29.99","100.2","-0.232882","0","19.857644","0","1","-0.312373","-9.503"
"0.052083","9.941686","0","32.604167","29.99","100.2","-0.232958","0","19.856445","0","1","-0.312471","-9.506"
"0.054167","9.942317","0","32.708333","29.99","100.2","-0.233008","0","19.855645","0","1","-0.312537","-9.508"
"0.05625","9.942737","0","32.8125","30","100.2","-0.233053","0","19.854855","0","1","-0.312603","-9.51"
"0.058333","9.943157","0","32.916667","30","100.2","-0.233103","0","19.854056","0","1","-0.312668","-9.512"
"0.060417","9.943578","0","33.020833","30","100.2","-0.233149","0","19.853256","0","1","-0.312734","-9.514"
"0.0625","9.943998","0","33.125","30","100.2","-0.233198","0","19.852456","0","1","-0.3128","-9.516"
"0.064583","9.944208","0","33.229167","30","100.2","-0.233225","0","19.852056","0","1","-0.312833","-9.517"
"0.066667","9.944418","0","33.333333","30","100.2","-0.233246","0","19.851656","0","1","-0.312866","-9.518"
"0.06875","9.944628","0","33.4375","30","100.2","-0.233291","0","19.850856","0","1","-0.312931","-9.52"
"0.070833","9.944838","0","33.541667","30","100.2","-0.233319","0","19.850456","0","1","-0.312964","-9.521"
"0.072917","9.945048","0","33.645833","30","100.2","-0.233322","0","19.850456","0","1","-0.312964","-9.521"
"0.075","9.945259","0","33.75","30","100.2","-0.233341","0","19.850057","0","1","-0.312997","-9.522"
"0.077083","9.945259","0","33.854167","30","100.2","-0.233341","0","19.850057","0","1","-0.312997","-9.522"
"0.079167","9.945259","0","33.958333","30","100.2","-0.233364","0","19.849657","0","1","-0.31303","-9.523"
"0.08125","9.945259","0","34.0625","30","100.2","-0.233391","0","19.849257","0","1","-0.313063","-9.524"
"0.083333","9.945469","0","34.166667","30","100.2","-0.233415","0","19.848857","0","1","-0.313096","-9.525"
"0.085417","9.945469","0","34.270833","30.01","100.2","-0.233411","0","19.848867","0","1","-0.313096","-9.525"
"0.0875","9.945469","0","34.375","30.01","100.2","-0.23344","0","19.848467","0","1","-0.313129","-9.526"
"0.089583","9.945469","0","34.479167","30.01","100.2","-0.233442","0","19.848467","0","1","-0.313129","-9.526"
"0.091667","9.945469","0","34.583333","30.01","100.2","-0.233435","0","19.848467","0","1","-0.313129","-9.526"
"0.09375","9.945259","0","34.6875","30.01","100.2","-0.233412","0","19.848867","0","1","-0.313096","-9.525"
"0.095833","9.945259","0","34.791667","30.01","100.2","-0.233365","0","19.849667","0","1","-0.31303","-9.523"
"0.097917","9.945259","0","34.895833","30.01","100.2","-0.233316","0","19.850467","0","1","-0.312964","-9.521"
"0.1","9.945259","0","35","30.01","100.2","-0.233262","0","19.851266","0","1","-0.312899","-9.519"
"0.102083","9.945259","0","35.104167","30.01","100.2","-0.233212","0","19.852066","0","1","-0.312833","-9.517"
"0.104167","9.945469","0","35.208333","30.01","100.2","-0.233214","0","19.852066","0","1","-0.312833","-9.517"
"0.10625","9.945469","0","35.3125","30.01","100.2","-0.233238","0","19.851666","0","1","-0.312866","-9.518"
"0.108333","9.945469","0","35.416667","30.01","100.2","-0.233236","0","19.851666","0","1","-0.312866","-9.518"
"0.110417","9.945679","0","35.520833","30.01","100.2","-0.233264","0","19.851266","0","1","-0.312899","-9.519"
"0.1125","9.945889","0","35.625","30.01","100.2","-0.233262","0","19.851266","0","1","-0.312899","-9.519"
"0.114583","9.945889","0","35.729167","30.01","100.2","-0.233259","0","19.851266","0","1","-0.312899","-9.519"
"0.116667","9.946099","0","35.833333","30.01","100.2","-0.233259","0","19.851266","0","1","-0.312899","-9.519"
"0.11875","9.946309","0","35.9375","30.01","100.2","-0.233307","0","19.850467","0","1","-0.312964","-9.521"
"0.120833","9.946519","0","36.041667","30.01","100.2","-0.233357","0","19.849667","0","1","-0.31303","-9.523"
"0.122917","9.94673","0","36.145833","30.01","100.2","-0.233457","0","19.848067","0","1","-0.313162","-9.527"
"0.125","9.94694","0","36.25","30.01","100.2","-0.233552","0","19.846468","0","1","-0.313293","-9.531"
"0.127083","9.94715","0","36.354167","30.01","100.2","-0.233625","0","19.845268","0","1","-0.313392","-9.534"
"0.129167","9.94757","0","36.458333","30.02","100.2","-0.233695","0","19.844078","0","1","-0.31349","-9.537"
"0.13125","9.94778","0","36.5625","30.02","100.2","-0.233749","0","19.843279","0","1","-0.313556","-9.539"
"0.133333","9.94799","0","36.666667","30.02","100.2","-0.233771","0","19.842879","0","1","-0.313589","-9.54"
"0.135417","9.9482","0","36.770833","30.02","100.2","-0.233819","0","19.842079","0","1","-0.313655","-9.542"
"0.1375","9.948621","0","36.875","30.02","100.2","-0.233842","0","19.841679","0","1","-0.313687","-9.543"
"0.139583","9.948831","0","36.979167","30.02","100.2","-0.233869","0","19.841279","0","1","-0.31372","-9.544"
"0.141667","9.949251","0","37.083333","30.02","100.2","-0.233889","0","19.840879","0","1","-0.313753","-9.545"
"0.14375","9.949461","0","37.1875","30.02","100.2","-0.233893","0","19.840879","0","1","-0.313753","-9.545"
"0.145833","9.949882","0","37.291667","30.02","100.2","-0.233917","0","19.840479","0","1","-0.313786","-9.546"
"0.147917","9.950092","0","37.395833","30.02","100.2","-0.233914","0","19.840479","0","1","-0.313786","-9.546"
"0.15","9.950512","0","37.5","30.02","100.2","-0.233908","0","19.840479","0","1","-0.313786","-9.546"
"0.152083","9.950932","0","37.604167","30.02","100.2","-0.233913","0","19.840479","0","1","-0.313786","-9.546"
"0.154167","9.951142","0","37.708333","30.02","100.2","-0.233913","0","19.840479","0","1","-0.313786","-9.546"
"0.15625","9.951563","0","37.8125","30.02","100.2","-0.233915","0","19.840479","0","1","-0.313786","-9.546"
"0.158333","9.951773","0","37.916667","30.02","100.2","-0.233909","0","19.840479","0","1","-0.313786","-9.546"
"0.160417","9.952193","0","38.020833","30.03","100.2","-0.233905","0","19.84049","0","1","-0.313786","-9.546"
"0.1625","9.952403","0","38.125","30.03","100.2","-0.233881","0","19.840889","0","1","-0.313753","-9.545"
"0.164583","9.952823","0","38.229167","30.03","100.2","-0.233883","0","19.840889","0","1","-0.313753","-9.545"
"0.166667","9.953034","0","38.333333","30.03","100.2","-0.233868","0","19.841289","0","1","-0.31372","-9.544"
"0.16875","9.953454","0","38.4375","30.03","100.2","-0.233861","0","19.841289","0","1","-0.31372","-9.544"
"0.170833","9.953664","0","38.541667","30.03","100.2","-0.233833","0","19.841689","0","1","-0.313687","-9.543"
"0.172917","9.953874","0","38.645833","30.03","100.2","-0.233834","0","19.841689","0","1","-0.313687","-9.543"
"0.175","9.954294","0","38.75","30.03","100.2","-0.233834","0","19.841689","0","1","-0.313687","-9.543"
"0.177083","9.954505","0","38.854167","30.03","100.2","-0.233831","0","19.841689","0","1","-0.313687","-9.543"
"0.179167","9.954715","0","38.958333","30.03","100.2","-0.233858","0","19.841289","0","1","-0.31372","-9.544"
"0.18125","9.955135","0","39.0625","30.03","100.2","-0.233854","0","19.841289","0","1","-0.31372","-9.544"
"0.183333","9.955345","0","39.166667","30.03","100.2","-0.233854","0","19.841289","0","1","-0.31372","-9.544"
"0.185417","9.955555","0","39.270833","30.03","100.2","-0.233856","0","19.841289","0","1","-0.31372","-9.544"
"0.1875","9.955765","0","39.375","30.03","100.2","-0.233855","0","19.841289","0","1","-0.31372","-9.544"
"0.189583","9.956186","0","39.479167","30.03","100.2","-0.233829","0","19.841689","0","1","-0.313687","-9.543"
"0.191667","9.956396","0","39.583333","30.03","100.2","-0.233829","0","19.841689","0","1","-0.313687","-9.543"
"0.19375","9.956606","0","39.6875","30.03","100.2","-0.23383","0","19.841689","0","1","-0.313687","-9.543"
"0.195833","9.956816","0","39.791667","30.03","100.2","-0.233853","0","19.841289","0","1","-0.31372","-9.544"
"0.197917","9.957026","0","39.895833","30.03","100.2","-0.233879","0","19.840889","0","1","-0.313753","-9.545"
"0.2","9.957236","0","40","30.03","100.2","-0.233925","0","19.84009","0","1","-0.313819","-9.547"
"0.202083","9.957657","0","40.104167","30.03","100.2","-0.23392","0","19.84009","0","1","-0.313819","-9.547"
"0.204167","9.957867","0","40.208333","30.03","100.2","-0.233975","0","19.83929","0","1","-0.313885","-9.549"
"0.20625","9.958077","0","40.3125","30.03","100.2","-0.234099","0","19.83729","0","1","-0.314049","-9.554"
"0.208333","9.958287","0","40.416667","30.04","100.2","-0.23424","0","19.834901","0","1","-0.314246","-9.56"
"0.210417","9.958497","0","40.520833","30.04","100.2","-0.234464","0","19.831302","0","1","-0.314542","-9.569"
"0.2125","9.958707","0","40.625","30.04","100.2","-0.234616","0","19.828903","0","1","-0.314739","-9.575"
"0.214583","9.958917","0","40.729167","30.04","100.2","-0.234741","0","19.826903","0","1","-0.314904","-9.58"
"0.216667","9.959127","0","40.833333","30.04","100.2","-0.234786","0","19.826104","0","1","-0.314969","-9.582"
"0.21875","9.959338","0","40.9375","30.04","100.2","-0.234834","0","19.825304","0","1","-0.315035","-9.584"
"0.220833","9.959548","0","41.041667","30.05","100.2","-0.234884","0","19.824514","0","1","-0.315101","-9.586"
"0.222917","9.959968","0","41.145833","30.05","100.2","-0.234879","0","19.824514","0","1","-0.315101","-9.586"
"0.225","9.960178","0","41.25","30.05","100.2","-0.234877","0","19.824514","0","1","-0.315101","-9.586"
"0.227083","9.960388","0","41.354167","30.05","100.2","-0.23502","0","19.822115","0","1","-0.315298","-9.592"
"0.229167","9.960598","0","41.458333","30.05","100.2","-0.235361","0","19.816516","0","1","-0.315758","-9.606"
"0.23125","9.960809","0","41.5625","30.05","100.2","-0.235779","0","19.809718","0","1","-0.316317","-9.623"
"0.233333","9.961019","0","41.666667","30.05","100.2","-0.236142","0","19.80372","0","1","-0.31681","-9.638"
"0.235417","9.961229","0","41.770833","30.05","100.2","-0.236461","0","19.798521","0","1","-0.317238","-9.651"
"0.2375","9.961439","0","41.875","30.05","100.2","-0.236609","0","19.796122","0","1","-0.317435","-9.657"
"0.239583","9.961649","0","41.979167","30.05","100.2","-0.236633","0","19.795722","0","1","-0.317468","-9.658"
"0.241667","9.962069","0","42.083333","30.05","100.2","-0.236505","0","19.797721","0","1","-0.317303","-9.653"
"0.24375","9.96228","0","42.1875","30.05","100.2","-0.236456","0","19.798521","0","1","-0.317238","-9.651"
"0.245833","9.96249","0","42.291667","30.05","100.2","-0.236745","0","19.793722","0","1","-0.317632","-9.663"
"0.247917","9.9627","0","42.395833","30.05","100.2","-0.237186","0","19.786524","0","1","-0.318224","-9.681"
"0.25","9.96291","0","42.5","30.05","100.2","-0.23797","0","19.773727","0","1","-0.319276","-9.713"
"0.252083","9.96312","0","42.604167","30.05","100.2","-0.238531","0","19.76453","0","1","-0.320032","-9.736"
"0.254167","9.96354","0","42.708333","30.05","100.2","-0.239163","0","19.754132","0","1","-0.320886","-9.762"
"0.25625","9.96375","0","42.8125","30.05","100.2","-0.239967","0","19.740936","0","1","-0.321971","-9.795"
"0.258333","9.963961","0","42.916667","30.05","100.2","-0.24107","0","19.722941","0","1","-0.32345","-9.84"
"0.260417","9.964171","0","43.020833","30.06","100.2","-0.242458","0","19.700157","0","1","-0.325324","-9.897"
"0.2625","9.964591","0","43.125","30.06","100.2","-0.243706","0","19.679762","0","1","-0.327","-9.948"
"0.264583","9.964801","0","43.229167","30.06","100.2","-0.245242","0","19.654569","0","1","-0.329071","-10.011"
"0.266667","9.965011","0","43.333333","30.06","100.2","-0.246392","0","19.635774","0","1","-0.330616","-10.058"
"0.26875","9.965432","0","43.4375","30.06","100.2","-0.247344","0","19.620178","0","1","-0.331898","-10.097"
"0.270833","9.965642","0","43.541667","30.07","100.2","-0.248436","0","19.602194","0","1","-0.333377","-10.142"
"0.272917","9.965852","0","43.645833","30.07","100.2","-0.249738","0","19.580999","0","1","-0.335119","-10.195"
"0.275","9.966272","0","43.75","30.07","100.2","-0.251002","0","19.560205","0","1","-0.336829","-10.247"
"0.277083","9.966482","0","43.854167","30.07","100.2","-0.252125","0","19.54181","0","1","-0.338341","-10.293"
"0.279167","9.966902","0","43.958333","30.07","100.2","-0.253321","0","19.522215","0","1","-0.339951","-10.342"
"0.28125","9.967113","0","44.0625","30.07","100.2","-0.254516","0","19.50262","0","1","-0.341562","-10.391"
"0.283333","9.967323","0","44.166667","30.08","100.2","-0.255907","0","19.479837","0","1","-0.343436","-10.448"
"0.285417","9.967743","0","44.270833","30.08","100.2","-0.25749","0","19.453844","0","1","-0.345572","-10.513"
"0.2875","9.967953","0","44.375","30.08","100.2","-0.258908","0","19.43065","0","1","-0.347479","-10.571"
"0.289583","9.968373","0","44.479167","30.08","100.2","-0.260176","0","19.409856","0","1","-0.349188","-10.623"
"0.291667","9.968584","0","44.583333","30.08","100.2","-0.261611","0","19.386262","0","1","-0.351127","-10.682"
"0.29375","9.969004","0","44.6875","30.08","100.2","-0.26305","0","19.362669","0","1","-0.353067","-10.741"
"0.295833","9.969214","0","44.791667","30.08","100.2","-0.264492","0","19.339075","0","1","-0.355006","-10.8"
"0.297917","9.969634","0","44.895833","30.08","100.2","-0.265897","0","19.315881","0","1","-0.356913","-10.858"
"0.3","9.969844","0","45","30.08","100.2","-0.267313","0","19.292687","0","1","-0.358819","-10.916"
"0.302083","9.970265","0","45.104167","30.08","100.2","-0.268727","0","19.269494","0","1","-0.360726","-10.974"
"0.304167","9.970475","0","45.208333","30.08","100.2","-0.270136","0","19.2463","0","1","-0.362632","-11.032"
"0.30625","9.970895","0","45.3125","30.08","100.2","-0.271506","0","19.223906","0","1","-0.364473","-11.088"
"0.308333","9.971105","0","45.416667","30.08","100.2","-0.272942","0","19.200312","0","1","-0.366412","-11.147"
"0.310417","9.971525","0","45.520833","30.09","100.2","-0.274399","0","19.17633","0","1","-0.368385","-11.207"
"0.3125","9.971946","0","45.625","30.09","100.2","-0.275886","0","19.151937","0","1","-0.37039","-11.268"
"0.314583","9.972156","0","45.729167","30.09","100.2","-0.277344","0","19.127944","0","1","-0.372362","-11.328"
"0.316667","9.972576","0","45.833333","30.09","100.2","-0.278778","0","19.10435","0","1","-0.374301","-11.387"
"0.31875","9.972996","0","45.9375","30.1","100.2","-0.280239","0","19.080369","0","1","-0.376274","-11.447"
"0.320833","9.973207","0","46.041667","30.1","100.2","-0.281724","0","19.055975","0","1","-0.378279","-11.508"
"0.322917","9.973627","0","46.145833","30.1","100.2","-0.283232","0","19.031182","0","1","-0.380317","-11.57"
"0.325","9.974047","0","46.25","30.1","100.2","-0.284764","0","19.005989","0","1","-0.382388","-11.633"
"0.327083","9.974257","0","46.354167","30.11","100.2","-0.286323","0","18.980409","0","1","-0.384491","-11.697"
"0.329167","9.974677","0","46.458333","30.11","100.2","-0.287978","0","18.953216","0","1","-0.386727","-11.765"
"0.33125","9.975098","0","46.5625","30.11","100.2","-0.289652","0","18.925624","0","1","-0.388995","-11.834"
"0.333333","9.975518","0","46.666667","30.11","100.2","-0.291331","0","18.898031","0","1","-0.391263","-11.903"
"0.335417","9.975938","0","46.770833","30.12","100.2","-0.292988","0","18.870852","0","1","-0.393498","-11.971"
"0.3375","9.976148","0","46.875","30.12","100.2","-0.294685","0","18.842859","0","1","-0.395799","-12.041"
"0.339583","9.976569","0","46.979167","30.12","100.2","-0.296368","0","18.815267","0","1","-0.398067","-12.11"
"0.341667","9.976989","0","47.083333","30.13","100.2","-0.298019","0","18.788088","0","1","-0.400302","-12.178"
"0.34375","9.977409","0","47.1875","30.13","100.2","-0.299724","0","18.760096","0","1","-0.402603","-12.248"
"0.345833","9.977829","0","47.291667","30.14","100.2","-0.301467","0","18.731317","0","1","-0.40497","-12.32"
"0.347917","9.97825","0","47.395833","30.14","100.2","-0.303245","0","18.702125","0","1","-0.40737","-12.393"
"0.35","9.97867","0","47.5","30.15","100.2","-0.304943","0","18.674146","0","1","-0.409671","-12.463"
"0.352083","9.97888","0","47.604167","30.15","100.2","-0.30662","0","18.646554","0","1","-0.411939","-12.532"
"0.354167","9.9793","0","47.708333","30.16","100.2","-0.308289","0","18.618976","0","1","-0.414207","-12.601"
"0.35625","9.979721","0","47.8125","30.16","100.2","-0.309966","0","18.591384","0","1","-0.416475","-12.67"
"0.358333","9.980141","0","47.916667","30.17","100.2","-0.311641","0","18.563805","0","1","-0.418743","-12.739"
"0.360417","9.980561","0","48.020833","30.17","100.2","-0.31334","0","18.535813","0","1","-0.421044","-12.809"
"0.3625","9.980982","0","48.125","30.18","100.2","-0.315037","0","18.507835","0","1","-0.423345","-12.879"
"0.364583","9.981402","0","48.229167","30.19","100.2","-0.316689","0","18.480657","0","1","-0.42558","-12.947"
"0.366667","9.981822","0","48.333333","30.19","100.2","-0.318334","0","18.453465","0","1","-0.427815","-13.015"
"0.36875","9.982242","0","48.4375","30.2","100.2","-0.319983","0","18.426287","0","1","-0.430051","-13.083"
"0.370833","9.982663","0","48.541667","30.2","100.2","-0.321629","0","18.399096","0","1","-0.432286","-13.151"
"0.372917","9.983083","0","48.645833","30.21","100.2","-0.323259","0","18.372318","0","1","-0.434488","-13.218"
"0.375","9.983713","0","48.75","30.22","100.2","-0.324875","0","18.34554","0","1","-0.436691","-13.285"
"0.377083","9.984134","0","48.854167","30.23","100.2","-0.326495","0","18.318763","0","1","-0.438893","-13.352"
"0.379167","9.984554","0","48.958333","30.23","100.2","-0.328101","0","18.292371","0","1","-0.441062","-13.418"
"0.38125","9.984974","0","49.0625","30.24","100.2","-0.329694","0","18.265993","0","1","-0.443232","-13.484"
"0.383333","9.985394","0","49.166667","30.25","100.2","-0.331339","0","18.238816","0","1","-0.445467","-13.552"
"0.385417","9.986025","0","49.270833","30.26","100.2","-0.332959","0","18.212039","0","1","-0.447669","-13.619"
"0.3875","9.986445","0","49.375","30.27","100.2","-0.334604","0","18.184862","0","1","-0.449905","-13.687"
"0.389583","9.986865","0","49.479167","30.28","100.2","-0.336225","0","18.158086","0","1","-0.452107","-13.754"
"0.391667","9.987286","0","49.583333","30.28","100.2","-0.337824","0","18.131694","0","1","-0.454277","-13.82"
"0.39375","9.987916","0","49.6875","30.29","100.2","-0.33944","0","18.104918","0","1","-0.456479","-13.887"
"0.395833","9.988336","0","49.791667","30.3","100.2","-0.341041","0","18.078541","0","1","-0.458648","-13.953"
"0.397917","9.988756","0","49.895833","30.31","100.2","-0.34263","0","18.052165","0","1","-0.460818","-14.019"
"0.4","9.989177","0","50","30.32","100.2","-0.344198","0","18.026188","0","1","-0.462954","-14.084"
"0.402083","9.989807","0","50.104167","30.33","100.2","-0.345769","0","18.000212","0","1","-0.465091","-14.149"
"0.404167","9.990227","0","50.208333","30.34","100.2","-0.34736","0","17.973836","0","1","-0.467261","-14.215"
"0.40625","9.990648","0","50.3125","30.35","100.2","-0.348933","0","17.94786","0","1","-0.469397","-14.28"
"0.408333","9.991278","0","50.416667","30.36","100.2","-0.350532","0","17.921485","0","1","-0.471567","-14.346"
"0.410417","9.991698","0","50.520833","30.37","100.2","-0.352095","0","17.895509","0","1","-0.473703","-14.411"
"0.4125","9.992119","0","50.625","30.38","100.2","-0.353684","0","17.869134","0","1","-0.475873","-14.477"
"0.414583","9.992749","0","50.729167","30.39","100.2","-0.355254","0","17.843158","0","1","-0.478009","-14.542"
"0.416667","9.993169","0","50.833333","30.4","100.2","-0.356816","0","17.817183","0","1","-0.480146","-14.607"
"0.41875","9.9938","0","50.9375","30.41","100.2","-0.358377","0","17.791208","0","1","-0.482283","-14.672"
"0.420833","9.99422","0","51.041667","30.42","100.2","-0.359951","0","17.765233","0","1","-0.484419","-14.737"
"0.422917","9.99485","0","51.145833","30.43","100.2","-0.361515","0","17.739258","0","1","-0.486556","-14.802"
"0.425","9.995271","0","51.25","30.44","100.2","-0.363082","0","17.713283","0","1","-0.488692","-14.867"
"0.427083","9.995691","0","51.354167","30.45","100.2","-0.364643","0","17.687309","0","1","-0.490829","-14.932"
"0.429167","9.996321","0","51.458333","30.46","100.2","-0.366182","0","17.661734","0","1","-0.492933","-14.996"
"0.43125","9.996952","0","51.5625","30.47","100.2","-0.3677","0","17.63656","0","1","-0.495004","-15.059"
"0.433333","9.997372","0","51.666667","30.48","100.2","-0.369214","0","17.611385","0","1","-0.497074","-15.122"
"0.435417","9.997792","0","51.770833","30.5","100.2","-0.370702","0","17.586627","0","1","-0.499112","-15.184"
"0.4375","9.998423","0","51.875","30.51","100.2","-0.372213","0","17.561453","0","1","-0.501183","-15.247"
"0.439583","9.998843","0","51.979167","30.52","100.2","-0.373707","0","17.536679","0","1","-0.503221","-15.309"
"0.441667","9.999473","0","52.083333","30.53","100.2","-0.375192","0","17.511905","0","1","-0.505259","-15.371"
"0.44375","9.999894","0","52.1875","30.55","100.2","-0.376659","0","17.487547","0","1","-0.507264","-15.432"
"0.445833","10.000524","0","52.291667","30.56","100.2","-0.37815","0","17.462774","0","1","-0.509302","-15.494"
"0.447917","10.001154","0","52.395833","30.57","100.2","-0.379658","0","17.4376","0","1","-0.511373","-15.557"
"0.45","10.001575","0","52.5","30.59","100.2","-0.381145","0","17.412844","0","1","-0.513411","-15.619"
"0.452083","10.002205","0","52.604167","30.6","100.2","-0.382654","0","17.387671","0","1","-0.515482","-15.682"
"0.454167","10.002625","0","52.708333","30.61","100.2","-0.384146","0","17.362898","0","1","-0.51752","-15.744"
"0.45625","10.003256","0","52.8125","30.63","100.2","-0.385652","0","17.337742","0","1","-0.519591","-15.807"
"0.458333","10.003886","0","52.916667","30.64","100.2","-0.387168","0","17.312569","0","1","-0.521662","-15.87"
"0.460417","10.004306","0","53.020833","30.65","100.2","-0.3887","0","17.286997","0","1","-0.523766","-15.934"
"0.4625","10.004937","0","53.125","30.67","100.2","-0.390213","0","17.261842","0","1","-0.525837","-15.997"
"0.464583","10.005567","0","53.229167","30.68","100.2","-0.391738","0","17.23627","0","1","-0.52794","-16.061"
"0.466667","10.005988","0","53.333333","30.7","100.2","-0.393278","0","17.210715","0","1","-0.530044","-16.125"
"0.46875","10.006618","0","53.4375","30.71","100.2","-0.394832","0","17.184744","0","1","-0.532181","-16.19"
"0.470833","10.007248","0","53.541667","30.73","100.2","-0.396362","0","17.15919","0","1","-0.534284","-16.254"
"0.472917","10.007879","0","53.645833","30.74","100.2","-0.397897","0","17.133619","0","1","-0.536388","-16.318"
"0.475","10.008299","0","53.75","30.76","100.2","-0.399446","0","17.107665","0","1","-0.538525","-16.383"
"0.477083","10.008929","0","53.854167","30.77","100.2","-0.401012","0","17.081694","0","1","-0.540661","-16.448"
"0.479167","10.00956","0","53.958333","30.79","100.2","-0.402555","0","17.055741","0","1","-0.542798","-16.513"
"0.48125","10.01019","0","54.0625","30.8","100.2","-0.40411","0","17.029771","0","1","-0.544935","-16.578"
"0.483333","10.010821","0","54.166667","30.82","100.2","-0.405698","0","17.003419","0","1","-0.547104","-16.644"
"0.485417","10.011241","0","54.270833","30.83","100.2","-0.407244","0","16.977449","0","1","-0.549241","-16.709"
"0.4875","10.011871","0","54.375","30.85","100.2","-0.408822","0","16.951097","0","1","-0.55141","-16.775"
"0.489583","10.012502","0","54.479167","30.86","100.2","-0.410379","0","16.925127","0","1","-0.553547","-16.84"
"0.491667","10.012922","0","54.583333","30.88","100.2","-0.411929","0","16.899176","0","1","-0.555683","-16.905"
"0.49375","10.013552","0","54.6875","30.9","100.2","-0.413475","0","16.873225","0","1","-0.55782","-16.97"
"0.495833","10.014183","0","54.791667","30.91","100.2","-0.415026","0","16.847256","0","1","-0.559957","-17.035"
"0.497917","10.014813","0","54.895833","30.93","100.2","-0.416575","0","16.821305","0","1","-0.562093","-17.1"
"0.5","10.015233","0","55","30.95","100.2","-0.418134","0","16.795354","0","1","-0.56423","-17.165"
"0.502083","10.015864","0","55.104167","30.97","100.2","-0.419653","0","16.769804","0","1","-0.566334","-17.229"
"0.504167","10.016494","0","55.208333","30.98","100.2","-0.421191","0","16.744236","0","1","-0.568437","-17.293"
"0.50625","10.017125","0","55.3125","31","100.2","-0.422708","0","16.718686","0","1","-0.570541","-17.357"
"0.508333","10.017545","0","55.416667","31.02","100.2","-0.424229","0","16.693136","0","1","-0.572645","-17.421"
"0.510417","10.018175","0","55.520833","31.04","100.2","-0.425761","0","16.667587","0","1","-0.574749","-17.485"
"0.5125","10.018806","0","55.625","31.06","100.2","-0.427275","0","16.642038","0","1","-0.576852","-17.549"
"0.514583","10.019436","0","55.729167","31.08","100.2","-0.428775","0","16.616889","0","1","-0.578923","-17.612"
"0.516667","10.020067","0","55.833333","31.09","100.2","-0.430273","0","16.591721","0","1","-0.580994","-17.675"
"0.51875","10.020487","0","55.9375","31.11","100.2","-0.431769","0","16.566572","0","1","-0.583065","-17.738"
"0.520833","10.021117","0","56.041667","31.13","100.2","-0.433271","0","16.541424","0","1","-0.585136","-17.801"
"0.522917","10.021748","0","56.145833","31.15","100.2","-0.434742","0","16.516676","0","1","-0.587174","-17.863"
"0.525","10.022378","0","56.25","31.17","100.2","-0.43624","0","16.491528","0","1","-0.589245","-17.926"
"0.527083","10.023008","0","56.354167","31.18","100.2","-0.43771","0","16.466761","0","1","-0.591283","-17.988"
