Time,Temp oC,Temp K,TG % or wt%,"DTG % min-1, mg oC-1",DTG,DSC mW mg-1,DTA microvolt,m mg,mo - m mg,mo - mα mg,α,dα / dT % K-1,ln(β*(dα / dT)),1/T,T²,ln(β/T²)
0.0,29.51,302.66,100.0,12.212194,null,20.0012,-0.282131,10.739988,0.0,5.449005,0.0,inf,inf,0.033887,91603.0756,-8.024023
0.002083,29.51,302.66,100.025438,10.329655,null,19.9996,-0.282263,10.74272,-0.002732,5.449005,-0.000501,inf,inf,0.033887,91603.0756,-8.024023
0.004167,29.51,302.66,100.046965,10.329813,null,19.9968,-0.282493,10.745032,-0.005044,5.449005,-0.000926,inf,inf,0.033887,91603.0756,-8.024023
0.00625,29.51,302.66,100.068482,9.391743,null,19.992801,-0.282822,10.747343,-0.007355,5.449005,-0.00135,inf,inf,0.033887,91603.0756,-8.024023
0.008333,29.51,302.66,100.088045,8.452975,null,19.986002,-0.28338,10.749444,-0.009456,5.449005,-0.001735,inf,inf,0.033887,91603.0756,-8.024023
0.010417,29.51,302.66,100.105661,7.514162,null,19.978402,-0.284005,10.751336,-0.011348,5.449005,-0.002083,inf,inf,0.033887,91603.0756,-8.024023
0.0125,29.51,302.66,100.121313,6.575132,null,19.969204,-0.284761,10.753017,-0.013029,5.449005,-0.002391,inf,inf,0.033887,91603.0756,-8.024023
0.014583,29.51,302.66,100.135009,6.572457,null,19.958805,-0.285616,10.754488,-0.0145,5.449005,-0.002661,inf,inf,0.033887,91603.0756,-8.024023
0.016667,29.51,302.66,100.148706,5.632261,null,19.946806,-0.286602,10.755959,-0.015971,5.449005,-0.002931,inf,inf,0.033887,91603.0756,-8.024023
0.01875,29.51,302.66,100.160438,4.698032,null,19.934008,-0.287654,10.757219,-0.017231,5.449005,-0.003162,inf,inf,0.033887,91603.0756,-8.024023
0.020833,29.51,302.66,100.170224,4.695777,null,19.920009,-0.288804,10.75827,-0.018282,5.449005,-0.003355,0.0193,-0.546453,0.033887,91603.0756,-8.024023
0.022917,29.52,302.67,100.18001,4.693231,null,19.90602,-0.289955,10.759321,-0.019333,5.449005,-0.003548,inf,inf,0.033875,91609.1289,-8.024089
0.025,29.52,302.67,100.189786,3.759482,null,19.891622,-0.291138,10.760371,-0.020383,5.449005,-0.003741,inf,inf,0.033875,91609.1289,-8.024089
0.027083,29.52,302.67,100.197617,3.752879,null,19.878024,-0.292256,10.761212,-0.021224,5.449005,-0.003895,inf,inf,0.033875,91609.1289,-8.024089
0.029167,29.52,302.67,100.205438,2.820451,null,19.867225,-0.293143,10.762052,-0.022064,5.449005,-0.004049,inf,inf,0.033875,91609.1289,-8.024089
0.03125,29.52,302.67,100.211313,3.754681,null,19.856026,-0.294064,10.762683,-0.022695,5.449005,-0.004165,inf,inf,0.033875,91609.1289,-8.024089
0.033333,29.52,302.67,100.219134,2.819578,null,19.845627,-0.294918,10.763523,-0.023535,5.449005,-0.004319,inf,inf,0.033875,91609.1289,-8.024089
0.035417,29.52,302.67,100.22501,1.8771,null,19.835229,-0.295773,10.764154,-0.024166,5.449005,-0.004435,0.0077,-1.465338,0.033875,91609.1289,-8.024089
0.0375,29.53,302.68,100.22892,2.816131,null,19.826039,-0.296529,10.764574,-0.024586,5.449005,-0.004512,inf,inf,0.033864,91615.1824,-8.024155
0.039583,29.53,302.68,100.234786,2.819098,null,19.81804,-0.297186,10.765204,-0.025216,5.449005,-0.004628,inf,inf,0.033864,91615.1824,-8.024155
0.041667,29.53,302.68,100.240661,1.87758,null,19.810841,-0.297778,10.765835,-0.025847,5.449005,-0.004743,inf,inf,0.033864,91615.1824,-8.024155
0.04375,29.53,302.68,100.244572,1.87758,null,19.803242,-0.298402,10.766255,-0.026267,5.449005,-0.004821,inf,inf,0.033864,91615.1824,-8.024155
0.045833,29.53,302.68,100.248483,1.880998,null,19.796043,-0.298994,10.766675,-0.026687,5.449005,-0.004898,inf,inf,0.033864,91615.1824,-8.024155
0.047917,29.53,302.68,100.252403,2.815651,null,19.789244,-0.299553,10.767096,-0.027108,5.449005,-0.004975,inf,inf,0.033864,91615.1824,-8.024155
0.05,29.53,302.68,100.258268,1.87758,null,19.782445,-0.300112,10.767726,-0.027738,5.449005,-0.00509,0.0078,-1.452434,0.033864,91615.1824,-8.024155
0.052083,29.54,302.69,100.262179,0.942898,null,19.776855,-0.300572,10.768146,-0.028158,5.449005,-0.005168,inf,inf,0.033852,91621.2361,-8.024221
0.054167,29.54,302.69,100.264144,1.8771,null,19.771656,-0.300999,10.768357,-0.028369,5.449005,-0.005206,inf,inf,0.033852,91621.2361,-8.024221
0.05625,29.54,302.69,100.268054,1.87758,null,19.766456,-0.301427,10.768777,-0.028789,5.449005,-0.005283,inf,inf,0.033852,91621.2361,-8.024221
0.058333,29.54,302.69,100.271965,1.876679,null,19.761657,-0.301821,10.769197,-0.029209,5.449005,-0.00536,inf,inf,0.033852,91621.2361,-8.024221
0.060417,29.54,302.69,100.275876,1.881421,null,19.757257,-0.302183,10.769617,-0.029629,5.449005,-0.005438,inf,inf,0.033852,91621.2361,-8.024221
0.0625,29.54,302.69,100.279795,1.87758,null,19.752858,-0.302544,10.770038,-0.03005,5.449005,-0.005515,inf,inf,0.033852,91621.2361,-8.024221
0.064583,29.54,302.69,100.283706,1.876679,null,19.748459,-0.302906,10.770458,-0.03047,5.449005,-0.005592,inf,inf,0.033852,91621.2361,-8.024221
0.066667,29.54,302.69,100.287617,1.8771,null,19.744459,-0.303235,10.770878,-0.03089,5.449005,-0.005669,inf,inf,0.033852,91621.2361,-8.024221
0.06875,29.54,302.69,100.291527,1.881901,null,19.74006,-0.303596,10.771298,-0.03131,5.449005,-0.005746,inf,inf,0.033852,91621.2361,-8.024221
0.070833,29.54,302.69,100.295447,2.814779,null,19.73566,-0.303958,10.771719,-0.031731,5.449005,-0.005823,inf,inf,0.033852,91621.2361,-8.024221
0.072917,29.54,302.69,100.301313,1.87758,null,19.730861,-0.304352,10.772349,-0.032361,5.449005,-0.005939,0.0077,-1.465338,0.033852,91621.2361,-8.024221
0.075,29.55,302.7,100.305224,1.881901,null,19.725671,-0.304779,10.772769,-0.032781,5.449005,-0.006016,inf,inf,0.033841,91627.29,-8.024287
0.077083,29.55,302.7,100.309144,2.814779,null,19.720472,-0.305207,10.77319,-0.033202,5.449005,-0.006093,inf,inf,0.033841,91627.29,-8.024287
0.079167,29.55,302.7,100.31501,1.8771,null,19.715273,-0.305634,10.77382,-0.033832,5.449005,-0.006209,inf,inf,0.033841,91627.29,-8.024287
0.08125,29.55,302.7,100.31892,2.820931,null,19.709273,-0.306127,10.77424,-0.034252,5.449005,-0.006286,inf,inf,0.033841,91627.29,-8.024287
0.083333,29.55,302.7,100.324796,2.814299,null,19.703274,-0.30662,10.774871,-0.034883,5.449005,-0.006402,inf,inf,0.033841,91627.29,-8.024287
0.085417,29.55,302.7,100.330661,1.87758,null,19.696475,-0.307179,10.775501,-0.035513,5.449005,-0.006517,inf,inf,0.033841,91627.29,-8.024287
0.0875,29.55,302.7,100.334572,2.820451,null,19.689676,-0.307738,10.775921,-0.035933,5.449005,-0.006594,inf,inf,0.033841,91627.29,-8.024287
0.089583,29.55,302.7,100.340447,2.814779,null,19.682477,-0.308329,10.776552,-0.036564,5.449005,-0.00671,inf,inf,0.033841,91627.29,-8.024287
0.091667,29.55,302.7,100.346313,2.820451,null,19.674878,-0.308954,10.777182,-0.037194,5.449005,-0.006826,inf,inf,0.033841,91627.29,-8.024287
0.09375,29.55,302.7,100.352188,2.816131,null,19.666479,-0.309644,10.777813,-0.037825,5.449005,-0.006942,inf,inf,0.033841,91627.29,-8.024287
0.095833,29.55,302.7,100.358054,2.814779,null,19.65808,-0.310335,10.778443,-0.038455,5.449005,-0.007057,inf,inf,0.033841,91627.29,-8.024287
0.097917,29.55,302.7,100.36392,2.820931,null,19.649681,-0.311025,10.779073,-0.039085,5.449005,-0.007173,inf,inf,0.033841,91627.29,-8.024287
0.1,29.55,302.7,100.369796,2.815651,null,19.641282,-0.311715,10.779704,-0.039716,5.449005,-0.007289,inf,inf,0.033841,91627.29,-8.024287
0.102083,29.55,302.7,100.375661,3.757678,null,19.632883,-0.312405,10.780334,-0.040346,5.449005,-0.007404,inf,inf,0.033841,91627.29,-8.024287
0.104167,29.55,302.7,100.383492,2.816131,null,19.624484,-0.313096,10.781175,-0.041187,5.449005,-0.007559,inf,inf,0.033841,91627.29,-8.024287
0.10625,29.55,302.7,100.389358,2.820451,null,19.616485,-0.313753,10.781805,-0.041817,5.449005,-0.007674,inf,inf,0.033841,91627.29,-8.024287
0.108333,29.55,302.7,100.395233,3.752879,null,19.610086,-0.314279,10.782436,-0.042448,5.449005,-0.00779,inf,inf,0.033841,91627.29,-8.024287
0.110417,29.55,302.7,100.403054,2.816131,null,19.604486,-0.314739,10.783276,-0.043288,5.449005,-0.007944,inf,inf,0.033841,91627.29,-8.024287
0.1125,29.55,302.7,100.40892,3.759482,null,19.600087,-0.315101,10.783906,-0.043918,5.449005,-0.00806,inf,inf,0.033841,91627.29,-8.024287
0.114583,29.55,302.7,100.416751,3.757198,null,19.595688,-0.315462,10.784747,-0.044759,5.449005,-0.008214,0.0155,-0.765718,0.033841,91627.29,-8.024287
0.116667,29.56,302.71,100.424581,3.755161,null,19.591698,-0.315791,10.785588,-0.0456,5.449005,-0.008369,inf,inf,0.033829,91633.3441,-8.024353
0.11875,29.56,302.71,100.432403,3.759001,null,19.588499,-0.316054,10.786428,-0.04644,5.449005,-0.008523,inf,inf,0.033829,91633.3441,-8.024353
0.120833,29.56,302.71,100.440233,3.753359,null,19.585299,-0.316317,10.787269,-0.047281,5.449005,-0.008677,inf,inf,0.033829,91633.3441,-8.024353
0.122917,29.56,302.71,100.448055,2.820451,null,19.583299,-0.316481,10.788109,-0.048121,5.449005,-0.008831,inf,inf,0.033829,91633.3441,-8.024353
0.125,29.56,302.71,100.45393,2.816131,null,19.5821,-0.31658,10.78874,-0.048752,5.449005,-0.008947,inf,inf,0.033829,91633.3441,-8.024353
0.127083,29.56,302.71,100.459796,2.814779,null,19.5809,-0.316679,10.78937,-0.049382,5.449005,-0.009063,inf,inf,0.033829,91633.3441,-8.024353
0.129167,29.56,302.71,100.465662,1.881901,null,19.5801,-0.316744,10.79,-0.050012,5.449005,-0.009178,0.0077,-1.465338,0.033829,91633.3441,-8.024353
0.13125,29.57,302.72,100.469582,2.815651,null,19.57811,-0.316909,10.790421,-0.050433,5.449005,-0.009255,inf,inf,0.033818,91639.3984,-8.024419
0.133333,29.57,302.72,100.475447,0.93858,null,19.576911,-0.317007,10.791051,-0.051063,5.449005,-0.009371,inf,inf,0.033818,91639.3984,-8.024419
0.135417,29.57,302.72,100.477403,1.8771,null,19.574911,-0.317172,10.791261,-0.051273,5.449005,-0.00941,inf,inf,0.033818,91639.3984,-8.024419
0.1375,29.57,302.72,100.481313,1.881901,null,19.572111,-0.317402,10.791681,-0.051693,5.449005,-0.009487,inf,inf,0.033818,91639.3984,-8.024419
0.139583,29.57,302.72,100.485233,0.93858,null,19.568912,-0.317665,10.792102,-0.052114,5.449005,-0.009564,inf,inf,0.033818,91639.3984,-8.024419
0.141667,29.57,302.72,100.487189,0.93855,null,19.567312,-0.317796,10.792312,-0.052324,5.449005,-0.009602,inf,inf,0.033818,91639.3984,-8.024419
0.14375,29.57,302.72,100.489144,1.87758,null,19.565712,-0.317928,10.792522,-0.052534,5.449005,-0.009641,inf,inf,0.033818,91639.3984,-8.024419
0.145833,29.57,302.72,100.493055,0.9381,null,19.564512,-0.318026,10.792942,-0.052954,5.449005,-0.009718,inf,inf,0.033818,91639.3984,-8.024419
0.147917,29.57,302.72,100.49501,0.942871,null,19.562912,-0.318158,10.793152,-0.053164,5.449005,-0.009757,inf,inf,0.033818,91639.3984,-8.024419
0.15,29.57,302.72,100.496974,0.0,null,19.561313,-0.318289,10.793363,-0.053375,5.449005,-0.009795,null,null,0.033818,91639.3984,-8.024419
0.152083,29.57,302.72,100.496974,0.93858,null,19.558913,-0.318487,10.793363,-0.053375,5.449005,-0.009795,inf,inf,0.033818,91639.3984,-8.024419
0.154167,29.57,302.72,100.49893,0.93855,null,19.556113,-0.318717,10.793573,-0.053585,5.449005,-0.009834,inf,inf,0.033818,91639.3984,-8.024419
0.15625,29.57,302.72,100.500885,0.93855,null,19.552914,-0.31898,10.793783,-0.053795,5.449005,-0.009872,inf,inf,0.033818,91639.3984,-8.024419
0.158333,29.57,302.72,100.50284,0.0,null,19.548514,-0.319341,10.793993,-0.054005,5.449005,-0.009911,-0.0,null,0.033818,91639.3984,-8.024419
0.160417,29.58,302.73,100.50284,0.93903,null,19.543725,-0.319736,10.793993,-0.054005,5.449005,-0.009911,inf,inf,0.033807,91645.4529,-8.024485
0.1625,29.58,302.73,100.504796,0.93855,null,19.539326,-0.320097,10.794203,-0.054215,5.449005,-0.00995,inf,inf,0.033807,91645.4529,-8.024485
0.164583,29.58,302.73,100.506751,0.9381,null,19.535327,-0.320426,10.794413,-0.054425,5.449005,-0.009988,inf,inf,0.033807,91645.4529,-8.024485
0.166667,29.58,302.73,100.508706,0.0,null,19.531327,-0.320755,10.794623,-0.054635,5.449005,-0.010027,null,null,0.033807,91645.4529,-8.024485
0.16875,29.58,302.73,100.508706,0.93903,null,19.527728,-0.321051,10.794623,-0.054635,5.449005,-0.010027,inf,inf,0.033807,91645.4529,-8.024485
0.170833,29.58,302.73,100.510662,0.942418,null,19.524528,-0.321314,10.794833,-0.054845,5.449005,-0.010065,inf,inf,0.033807,91645.4529,-8.024485
0.172917,29.58,302.73,100.512626,0.93903,null,19.521728,-0.321544,10.795044,-0.055056,5.449005,-0.010104,inf,inf,0.033807,91645.4529,-8.024485
0.175,29.58,302.73,100.514582,0.93855,null,19.519329,-0.321741,10.795254,-0.055266,5.449005,-0.010142,0.0039,-2.145581,0.033807,91645.4529,-8.024485
0.177083,29.59,302.74,100.516537,0.9381,null,19.51694,-0.321938,10.795464,-0.055476,5.449005,-0.010181,inf,inf,0.033795,91651.5076,-8.024551
0.179167,29.59,302.74,100.518492,1.87758,null,19.51494,-0.322102,10.795674,-0.055686,5.449005,-0.010219,inf,inf,0.033795,91651.5076,-8.024551
0.18125,29.59,302.74,100.522403,0.93855,null,19.51294,-0.322267,10.796094,-0.056106,5.449005,-0.010297,inf,inf,0.033795,91651.5076,-8.024551
0.183333,29.59,302.74,100.524358,1.880998,null,19.51094,-0.322431,10.796304,-0.056316,5.449005,-0.010335,inf,inf,0.033795,91651.5076,-8.024551
0.185417,29.59,302.74,100.528278,0.93855,null,19.509341,-0.322563,10.796725,-0.056737,5.449005,-0.010412,inf,inf,0.033795,91651.5076,-8.024551
0.1875,29.59,302.74,100.530233,0.93903,null,19.507741,-0.322694,10.796935,-0.056947,5.449005,-0.010451,inf,inf,0.033795,91651.5076,-8.024551
0.189583,29.59,302.74,100.532189,1.8762,null,19.506541,-0.322793,10.797145,-0.057157,5.449005,-0.010489,inf,inf,0.033795,91651.5076,-8.024551
0.191667,29.59,302.74,100.536099,1.881901,null,19.505341,-0.322891,10.797565,-0.057577,5.449005,-0.010567,inf,inf,0.033795,91651.5076,-8.024551
0.19375,29.59,302.74,100.540019,0.93903,null,19.504141,-0.32299,10.797986,-0.057998,5.449005,-0.010644,inf,inf,0.033795,91651.5076,-8.024551
0.195833,29.59,302.74,100.541975,1.8762,null,19.503341,-0.323056,10.798196,-0.058208,5.449005,-0.010682,inf,inf,0.033795,91651.5076,-8.024551
0.197917,29.59,302.74,100.545885,1.87758,null,19.502541,-0.323121,10.798616,-0.058628,5.449005,-0.010759,inf,inf,0.033795,91651.5076,-8.024551
0.2,29.59,302.74,100.549796,0.93855,null,19.501342,-0.32322,10.799036,-0.059048,5.449005,-0.010836,inf,inf,0.033795,91651.5076,-8.024551
0.202083,29.59,302.74,100.551751,1.880998,null,19.500542,-0.323286,10.799246,-0.059258,5.449005,-0.010875,inf,inf,0.033795,91651.5076,-8.024551
0.204167,29.59,302.74,100.555671,1.87758,null,19.499342,-0.323384,10.799667,-0.059679,5.449005,-0.010952,inf,inf,0.033795,91651.5076,-8.024551
0.20625,29.59,302.74,100.559582,1.8771,null,19.497742,-0.323516,10.800087,-0.060099,5.449005,-0.011029,0.0077,-1.465338,0.033795,91651.5076,-8.024551
0.208333,29.6,302.75,100.563492,1.876679,null,19.496553,-0.323614,10.800507,-0.060519,5.449005,-0.011106,inf,inf,0.033784,91657.5625,-8.024617
0.210417,29.6,302.75,100.567403,0.942871,null,19.494953,-0.323746,10.800927,-0.060939,5.449005,-0.011184,inf,inf,0.033784,91657.5625,-8.024617
0.2125,29.6,302.75,100.569367,1.87758,null,19.493753,-0.323845,10.801138,-0.06115,5.449005,-0.011222,inf,inf,0.033784,91657.5625,-8.024617
0.214583,29.6,302.75,100.573278,1.876679,null,19.494153,-0.323812,10.801558,-0.06157,5.449005,-0.011299,inf,inf,0.033784,91657.5625,-8.024617
0.216667,29.6,302.75,100.577189,1.8771,null,19.493753,-0.323845,10.801978,-0.06199,5.449005,-0.011376,0.0077,-1.465338,0.033784,91657.5625,-8.024617
0.21875,29.61,302.76,100.581099,1.881901,null,19.493364,-0.323877,10.802398,-0.06241,5.449005,-0.011453,inf,inf,0.033772,91663.6176,-8.024683
0.220833,29.61,302.76,100.585019,1.876679,null,19.492164,-0.323976,10.802819,-0.062831,5.449005,-0.011531,inf,inf,0.033772,91663.6176,-8.024683
0.222917,29.61,302.76,100.58893,1.87758,null,19.489364,-0.324206,10.803239,-0.063251,5.449005,-0.011608,inf,inf,0.033772,91663.6176,-8.024683
0.225,29.61,302.76,100.592841,1.8771,null,19.485765,-0.324502,10.803659,-0.063671,5.449005,-0.011685,inf,inf,0.033772,91663.6176,-8.024683
0.227083,29.61,302.76,100.596751,1.880998,null,19.483365,-0.324699,10.804079,-0.064091,5.449005,-0.011762,inf,inf,0.033772,91663.6176,-8.024683
0.229167,29.61,302.76,100.600671,1.87758,null,19.478566,-0.325094,10.8045,-0.064512,5.449005,-0.011839,inf,inf,0.033772,91663.6176,-8.024683
0.23125,29.61,302.76,100.604582,1.8771,null,19.471767,-0.325652,10.80492,-0.064932,5.449005,-0.011916,inf,inf,0.033772,91663.6176,-8.024683
0.233333,29.61,302.76,100.608492,1.876679,null,19.462968,-0.326376,10.80534,-0.065352,5.449005,-0.011993,inf,inf,0.033772,91663.6176,-8.024683
0.235417,29.61,302.76,100.612403,1.881901,null,19.454569,-0.327066,10.80576,-0.065772,5.449005,-0.01207,inf,inf,0.033772,91663.6176,-8.024683
0.2375,29.61,302.76,100.616323,1.8771,null,19.45097,-0.327362,10.806181,-0.066193,5.449005,-0.012148,inf,inf,0.033772,91663.6176,-8.024683
0.239583,29.61,302.76,100.620233,1.876679,null,19.44777,-0.327625,10.806601,-0.066613,5.449005,-0.012225,inf,inf,0.033772,91663.6176,-8.024683
0.241667,29.61,302.76,100.624144,1.881901,null,19.444971,-0.327855,10.807021,-0.067033,5.449005,-0.012302,inf,inf,0.033772,91663.6176,-8.024683
0.24375,29.61,302.76,100.628064,0.93855,null,19.441771,-0.328118,10.807442,-0.067454,5.449005,-0.012379,inf,inf,0.033772,91663.6176,-8.024683
0.245833,29.61,302.76,100.630019,1.876679,null,19.439372,-0.328315,10.807652,-0.067664,5.449005,-0.012418,inf,inf,0.033772,91663.6176,-8.024683
0.247917,29.61,302.76,100.63393,1.87758,null,19.438172,-0.328414,10.808072,-0.068084,5.449005,-0.012495,inf,inf,0.033772,91663.6176,-8.024683
0.25,29.61,302.76,100.637841,1.881421,null,19.430173,-0.329071,10.808492,-0.068504,5.449005,-0.012572,inf,inf,0.033772,91663.6176,-8.024683
0.252083,29.61,302.76,100.64176,0.93858,null,19.414975,-0.33032,10.808913,-0.068925,5.449005,-0.012649,0.0039,-2.145581,0.033772,91663.6176,-8.024683
0.254167,29.62,302.77,100.643716,1.8771,null,19.402987,-0.331306,10.809123,-0.069135,5.449005,-0.012688,inf,inf,0.033761,91669.6729,-8.02475
0.25625,29.62,302.77,100.647626,1.87758,null,19.392189,-0.332194,10.809543,-0.069555,5.449005,-0.012765,inf,inf,0.033761,91669.6729,-8.02475
0.258333,29.62,302.77,100.651537,0.9381,null,19.379791,-0.333213,10.809963,-0.069975,5.449005,-0.012842,inf,inf,0.033761,91669.6729,-8.02475
0.260417,29.62,302.77,100.653492,1.881901,null,19.365393,-0.334396,10.810173,-0.070185,5.449005,-0.01288,inf,inf,0.033761,91669.6729,-8.02475
0.2625,29.62,302.77,100.657412,1.87758,null,19.348995,-0.335744,10.810594,-0.070606,5.449005,-0.012958,0.0077,-1.465338,0.033761,91669.6729,-8.02475
0.264583,29.63,302.78,100.661323,0.9381,null,19.329409,-0.337355,10.811014,-0.071026,5.449005,-0.013035,inf,inf,0.03375,91675.7284,-8.024816
0.266667,29.63,302.78,100.663278,1.87758,null,19.311012,-0.338867,10.811224,-0.071236,5.449005,-0.013073,inf,inf,0.03375,91675.7284,-8.024816
0.26875,29.63,302.78,100.667189,0.93855,null,19.292615,-0.340379,10.811644,-0.071656,5.449005,-0.01315,inf,inf,0.03375,91675.7284,-8.024816
0.270833,29.63,302.78,100.669144,1.880998,null,19.275417,-0.341792,10.811854,-0.071866,5.449005,-0.013189,inf,inf,0.03375,91675.7284,-8.024816
0.272917,29.63,302.78,100.673064,1.87758,null,19.25862,-0.343173,10.812275,-0.072287,5.449005,-0.013266,inf,inf,0.03375,91675.7284,-8.024816
0.275,29.63,302.78,100.676975,0.93855,null,19.237023,-0.344948,10.812695,-0.072707,5.449005,-0.013343,inf,inf,0.03375,91675.7284,-8.024816
0.277083,29.63,302.78,100.67893,1.876679,null,19.215826,-0.34669,10.812905,-0.072917,5.449005,-0.013382,inf,inf,0.03375,91675.7284,-8.024816
0.279167,29.63,302.78,100.682841,0.93855,null,19.195429,-0.348366,10.813325,-0.073337,5.449005,-0.013459,0.0038,-2.171557,0.03375,91675.7284,-8.024816
0.28125,29.64,302.79,100.684796,1.881901,null,19.174643,-0.350076,10.813535,-0.073547,5.449005,-0.013497,inf,inf,0.033738,91681.7841,-8.024882
0.283333,29.64,302.79,100.688716,0.9381,null,19.155046,-0.351686,10.813956,-0.073968,5.449005,-0.013575,inf,inf,0.033738,91681.7841,-8.024882
0.285417,29.64,302.79,100.690671,1.87758,null,19.134649,-0.353363,10.814166,-0.074178,5.449005,-0.013613,inf,inf,0.033738,91681.7841,-8.024882
0.2875,29.64,302.79,100.694582,0.93855,null,19.112653,-0.355171,10.814586,-0.074598,5.449005,-0.01369,inf,inf,0.033738,91681.7841,-8.024882
0.289583,29.64,302.79,100.696537,1.880998,null,19.090256,-0.357011,10.814796,-0.074808,5.449005,-0.013729,inf,inf,0.033738,91681.7841,-8.024882
0.291667,29.64,302.79,100.700457,0.93855,null,19.069859,-0.358688,10.815217,-0.075229,5.449005,-0.013806,0.0039,-2.145581,0.033738,91681.7841,-8.024882
0.29375,29.65,302.8,100.702412,1.87758,null,19.049474,-0.360364,10.815427,-0.075439,5.449005,-0.013845,inf,inf,0.033727,91687.84,-8.024948
0.295833,29.65,302.8,100.706323,0.9381,null,19.028277,-0.362106,10.815847,-0.075859,5.449005,-0.013922,inf,inf,0.033727,91687.84,-8.024948
0.297917,29.65,302.8,100.708278,1.87758,null,19.00588,-0.363947,10.816057,-0.076069,5.449005,-0.01396,inf,inf,0.033727,91687.84,-8.024948
0.3,29.65,302.8,100.712189,0.942871,null,18.981484,-0.365952,10.816477,-0.076489,5.449005,-0.014037,inf,inf,0.033727,91687.84,-8.024948
0.302083,29.65,302.8,100.714153,1.876679,null,18.957088,-0.367957,10.816688,-0.0767,5.449005,-0.014076,inf,inf,0.033727,91687.84,-8.024948
0.304167,29.65,302.8,100.718064,0.93855,null,18.934291,-0.369831,10.817108,-0.07712,5.449005,-0.014153,inf,inf,0.033727,91687.84,-8.024948
0.30625,29.65,302.8,100.720019,1.87758,null,18.911095,-0.371738,10.817318,-0.07733,5.449005,-0.014192,0.0077,-1.465338,0.033727,91687.84,-8.024948
0.308333,29.66,302.81,100.72393,0.9381,null,18.886311,-0.373776,10.817738,-0.07775,5.449005,-0.014269,inf,inf,0.033715,91693.8961,-8.025014
0.310417,29.66,302.81,100.725885,1.881901,null,18.863514,-0.375649,10.817948,-0.07796,5.449005,-0.014307,inf,inf,0.033715,91693.8961,-8.025014
0.3125,29.66,302.81,100.729805,0.93903,null,18.839118,-0.377654,10.818369,-0.078381,5.449005,-0.014384,inf,inf,0.033715,91693.8961,-8.025014
0.314583,29.66,302.81,100.731761,1.8762,null,18.815122,-0.379627,10.818579,-0.078591,5.449005,-0.014423,0.0077,-1.465338,0.033715,91693.8961,-8.025014
0.316667,29.67,302.82,100.735671,1.87758,null,18.790738,-0.381632,10.818999,-0.079011,5.449005,-0.0145,inf,inf,0.033704,91699.9524,-8.02508
0.31875,29.67,302.82,100.739582,0.93855,null,18.765142,-0.383735,10.819419,-0.079431,5.449005,-0.014577,inf,inf,0.033704,91699.9524,-8.02508
0.320833,29.67,302.82,100.741537,1.880998,null,18.740746,-0.385741,10.819629,-0.079641,5.449005,-0.014616,0.0077,-1.465338,0.033704,91699.9524,-8.02508
0.322917,29.68,302.83,100.745457,1.87758,null,18.715563,-0.387811,10.82005,-0.080062,5.449005,-0.014693,inf,inf,0.033693,91706.0089,-8.025146
0.325,29.68,302.83,100.749368,0.93855,null,18.691167,-0.389817,10.82047,-0.080482,5.449005,-0.01477,inf,inf,0.033693,91706.0089,-8.025146
0.327083,29.68,302.83,100.751323,1.876679,null,18.66677,-0.391822,10.82068,-0.080692,5.449005,-0.014809,inf,inf,0.033693,91706.0089,-8.025146
0.329167,29.68,302.83,100.755234,1.881901,null,18.641974,-0.39386,10.8211,-0.081112,5.449005,-0.014886,0.0077,-1.465338,0.033693,91706.0089,-8.025146
0.33125,29.69,302.84,100.759154,0.93855,null,18.617591,-0.395865,10.821521,-0.081533,5.449005,-0.014963,inf,inf,0.033681,91712.0656,-8.025212
0.333333,29.69,302.84,100.761109,1.8762,null,18.592795,-0.397903,10.821731,-0.081743,5.449005,-0.015001,inf,inf,0.033681,91712.0656,-8.025212
0.335417,29.69,302.84,100.765019,1.87758,null,18.568799,-0.399875,10.822151,-0.082163,5.449005,-0.015079,0.0077,-1.465338,0.033681,91712.0656,-8.025212
0.3375,29.7,302.85,100.76893,0.93855,null,18.544016,-0.401913,10.822571,-0.082583,5.449005,-0.015156,inf,inf,0.03367,91718.1225,-8.025278
0.339583,29.7,302.85,100.770885,1.880998,null,18.51962,-0.403918,10.822781,-0.082793,5.449005,-0.015194,0.0077,-1.465338,0.03367,91718.1225,-8.025278
0.341667,29.71,302.86,100.774805,1.87758,null,18.494438,-0.405989,10.823202,-0.083214,5.449005,-0.015271,inf,inf,0.033659,91724.1796,-8.025344
0.34375,29.71,302.86,100.778716,1.87758,null,18.469242,-0.40806,10.823622,-0.083634,5.449005,-0.015348,inf,inf,0.033659,91724.1796,-8.025344
0.345833,29.71,302.86,100.782627,0.9381,null,18.444046,-0.410131,10.824042,-0.084054,5.449005,-0.015426,0.0038,-2.171557,0.033659,91724.1796,-8.025344
0.347917,29.72,302.87,100.784582,1.881901,null,18.419664,-0.412136,10.824252,-0.084264,5.449005,-0.015464,inf,inf,0.033647,91730.2369,-8.02541
0.35,29.72,302.87,100.788502,1.8771,null,18.394468,-0.414207,10.824673,-0.084685,5.449005,-0.015541,0.0077,-1.465338,0.033647,91730.2369,-8.02541
0.352083,29.73,302.88,100.792412,1.876679,null,18.369686,-0.416245,10.825093,-0.085105,5.449005,-0.015618,inf,inf,0.033636,91736.2944,-8.025476
