Time,Temp oC,Temp K,TG % or wt%,"DTG % min-1, mg oC-1",DTG,DSC mW mg-1,DTA microvolt,m mg,mo - m mg,mo - mα mg,α,dα / dT % K-1,ln(β*(dα / dT)),1/T,T²,ln(β/T²)
0.05625,29.91,303.06,99.993979,0.0,#N/A,19.998408,-0.237657,10.463241,0.00063,5.683515,0.000111,null,null,0.033434,91845.3636,-8.432129
0.058333,29.91,303.06,99.993979,0.0,#N/A,19.998408,-0.237657,10.463241,0.00063,5.683515,0.000111,null,null,0.033434,91845.3636,-8.432129
0.060417,29.91,303.06,99.993979,0.0,#N/A,19.998008,-0.23769,10.463241,0.00063,5.683515,0.000111,null,null,0.033434,91845.3636,-8.432129
0.0625,29.91,303.06,99.993979,0.0,#N/A,19.998008,-0.23769,10.463241,0.00063,5.683515,0.000111,null,null,0.033434,91845.3636,-8.432129
0.064583,29.91,303.06,99.993979,-0.963052,#N/A,19.997608,-0.237723,10.463241,0.00063,5.683515,0.000111,-inf,null,0.033434,91845.3636,-8.432129
0.066667,29.91,303.06,99.991972,0.0,#N/A,19.997608,-0.237723,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.06875,29.91,303.06,99.991972,0.0,#N/A,19.997208,-0.237756,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.070833,29.91,303.06,99.991972,0.0,#N/A,19.997208,-0.237756,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.072917,29.91,303.06,99.991972,0.0,#N/A,19.996808,-0.237788,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.075,29.91,303.06,99.991972,0.0,#N/A,19.996409,-0.237821,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.077083,29.91,303.06,99.991972,0.0,#N/A,19.996009,-0.237854,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.079167,29.91,303.06,99.991972,0.0,#N/A,19.995609,-0.237887,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.08125,29.91,303.06,99.991972,0.0,#N/A,19.995209,-0.23792,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.083333,29.91,303.06,99.991972,0.0,#N/A,19.995209,-0.23792,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.085417,29.91,303.06,99.991972,0.0,#N/A,19.994809,-0.237953,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.0875,29.91,303.06,99.991972,0.0,#N/A,19.994409,-0.237986,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.089583,29.91,303.06,99.991972,0.0,#N/A,19.994009,-0.238019,10.463031,0.00084,5.683515,0.000148,-0.0,null,0.033434,91845.3636,-8.432129
0.091667,29.92,303.07,99.991972,0.0,#N/A,19.994017,-0.238019,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.09375,29.92,303.07,99.991972,0.0,#N/A,19.993617,-0.238051,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.095833,29.92,303.07,99.991972,0.0,#N/A,19.993617,-0.238051,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.097917,29.92,303.07,99.991972,0.0,#N/A,19.993617,-0.238051,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.1,29.92,303.07,99.991972,0.0,#N/A,19.993217,-0.238084,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.102083,29.92,303.07,99.991972,0.0,#N/A,19.993217,-0.238084,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.104167,29.92,303.07,99.991972,0.0,#N/A,19.993217,-0.238084,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.10625,29.92,303.07,99.991972,0.0,#N/A,19.992817,-0.238117,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.108333,29.92,303.07,99.991972,0.0,#N/A,19.992817,-0.238117,10.463031,0.00084,5.683515,0.000148,0.0,null,0.033422,91851.4249,-8.432195
0.110417,29.91,303.06,99.991972,0.0,#N/A,19.992809,-0.238117,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.1125,29.91,303.06,99.991972,0.0,#N/A,19.992809,-0.238117,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.114583,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.116667,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.11875,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,-0.0,null,0.033434,91845.3636,-8.432129
0.120833,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,0.0,null,0.033422,91851.4249,-8.432195
0.122917,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.125,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033434,91845.3636,-8.432129
0.127083,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,-0.0,null,0.033434,91845.3636,-8.432129
0.129167,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,0.0,null,0.033422,91851.4249,-8.432195
0.13125,29.91,303.06,99.991972,0.0,#N/A,19.992409,-0.23815,10.463031,0.00084,5.683515,0.000148,-0.0,null,0.033434,91845.3636,-8.432129
0.133333,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.135417,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.1375,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.139583,29.92,303.07,99.991972,0.0,#N/A,19.992417,-0.23815,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.141667,29.92,303.07,99.991972,0.0,#N/A,19.992017,-0.238183,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.14375,29.92,303.07,99.991972,0.0,#N/A,19.992017,-0.238183,10.463031,0.00084,5.683515,0.000148,null,null,0.033422,91851.4249,-8.432195
0.145833,29.92,303.07,99.991972,0.963052,#N/A,19.991217,-0.238249,10.463031,0.00084,5.683515,0.000148,inf,inf,0.033422,91851.4249,-8.432195
0.147917,29.92,303.07,99.993979,0.0,#N/A,19.991217,-0.238249,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.15,29.92,303.07,99.993979,0.0,#N/A,19.990818,-0.238282,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.152083,29.92,303.07,99.993979,0.0,#N/A,19.990418,-0.238314,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.154167,29.92,303.07,99.993979,0.0,#N/A,19.990018,-0.238347,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.15625,29.92,303.07,99.993979,0.0,#N/A,19.989618,-0.23838,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.158333,29.92,303.07,99.993979,0.0,#N/A,19.989218,-0.238413,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.160417,29.92,303.07,99.993979,0.0,#N/A,19.988818,-0.238446,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.1625,29.92,303.07,99.993979,0.0,#N/A,19.988418,-0.238479,10.463241,0.00063,5.683515,0.000111,null,null,0.033422,91851.4249,-8.432195
0.164583,29.92,303.07,99.993979,0.963052,#N/A,19.988018,-0.238512,10.463241,0.00063,5.683515,0.000111,inf,inf,0.033422,91851.4249,-8.432195
0.166667,29.92,303.07,99.995986,0.0,#N/A,19.987618,-0.238544,10.463451,0.00042,5.683515,7.4e-05,null,null,0.033422,91851.4249,-8.432195
0.16875,29.92,303.07,99.995986,0.0,#N/A,19.986818,-0.23861,10.463451,0.00042,5.683515,7.4e-05,null,null,0.033422,91851.4249,-8.432195
0.170833,29.92,303.07,99.995986,0.0,#N/A,19.986419,-0.238643,10.463451,0.00042,5.683515,7.4e-05,-0.0,null,0.033422,91851.4249,-8.432195
0.172917,29.93,303.08,99.995986,0.0,#N/A,19.985627,-0.238709,10.463451,0.00042,5.683515,7.4e-05,null,null,0.033411,91857.4864,-8.432261
0.175,29.93,303.08,99.995986,0.0,#N/A,19.984827,-0.238775,10.463451,0.00042,5.683515,7.4e-05,null,null,0.033411,91857.4864,-8.432261
0.177083,29.93,303.08,99.995986,0.963052,#N/A,19.984427,-0.238807,10.463451,0.00042,5.683515,7.4e-05,inf,inf,0.033411,91857.4864,-8.432261
0.179167,29.93,303.08,99.997993,0.0,#N/A,19.983627,-0.238873,10.463661,0.00021,5.683515,3.7e-05,null,null,0.033411,91857.4864,-8.432261
0.18125,29.93,303.08,99.997993,0.0,#N/A,19.983227,-0.238906,10.463661,0.00021,5.683515,3.7e-05,null,null,0.033411,91857.4864,-8.432261
0.183333,29.93,303.08,99.997993,0.0,#N/A,19.982427,-0.238972,10.463661,0.00021,5.683515,3.7e-05,0.0,null,0.033411,91857.4864,-8.432261
0.185417,29.92,303.07,99.997993,0.0,#N/A,19.98162,-0.239038,10.463661,0.00021,5.683515,3.7e-05,null,null,0.033422,91851.4249,-8.432195
0.1875,29.92,303.07,99.997993,0.963514,#N/A,19.98082,-0.239103,10.463661,0.00021,5.683515,3.7e-05,0.0037,-2.60369,0.033422,91851.4249,-8.432195
0.189583,29.93,303.08,100.0,0.0,#N/A,19.979628,-0.239202,10.463871,0.0,5.683515,0.0,null,null,0.033411,91857.4864,-8.432261
0.191667,29.93,303.08,100.0,0.0,#N/A,19.978028,-0.239333,10.463871,0.0,5.683515,0.0,null,null,0.033411,91857.4864,-8.432261
0.19375,29.93,303.08,100.0,0.0,#N/A,19.976829,-0.239432,10.463871,0.0,5.683515,0.0,null,null,0.033411,91857.4864,-8.432261
0.195833,29.93,303.08,100.0,0.963052,#N/A,19.975229,-0.239563,10.463871,0.0,5.683515,0.0,inf,inf,0.033411,91857.4864,-8.432261
0.197917,29.93,303.08,100.002007,0.0,#N/A,19.974029,-0.239662,10.464081,-0.00021,5.683515,-3.7e-05,null,null,0.033411,91857.4864,-8.432261
0.2,29.93,303.08,100.002007,0.0,#N/A,19.97243,-0.239794,10.464081,-0.00021,5.683515,-3.7e-05,null,null,0.033411,91857.4864,-8.432261
0.202083,29.93,303.08,100.002007,0.963052,#N/A,19.97083,-0.239925,10.464081,-0.00021,5.683515,-3.7e-05,inf,inf,0.033411,91857.4864,-8.432261
0.204167,29.93,303.08,100.004014,0.0,#N/A,19.96883,-0.240089,10.464291,-0.00042,5.683515,-7.4e-05,null,null,0.033411,91857.4864,-8.432261
0.20625,29.93,303.08,100.004014,0.0,#N/A,19.966831,-0.240254,10.464291,-0.00042,5.683515,-7.4e-05,null,null,0.033411,91857.4864,-8.432261
0.208333,29.93,303.08,100.004014,0.0,#N/A,19.964831,-0.240418,10.464291,-0.00042,5.683515,-7.4e-05,null,null,0.033411,91857.4864,-8.432261
0.210417,29.93,303.08,100.004014,0.967835,#N/A,19.962832,-0.240582,10.464291,-0.00042,5.683515,-7.4e-05,inf,inf,0.033411,91857.4864,-8.432261
0.2125,29.93,303.08,100.00603,0.0,#N/A,19.960832,-0.240747,10.464502,-0.000631,5.683515,-0.000111,null,null,0.033411,91857.4864,-8.432261
0.214583,29.93,303.08,100.00603,0.0,#N/A,19.959233,-0.240878,10.464502,-0.000631,5.683515,-0.000111,null,null,0.033411,91857.4864,-8.432261
0.216667,29.93,303.08,100.00603,0.963514,#N/A,19.957233,-0.241043,10.464502,-0.000631,5.683515,-0.000111,inf,inf,0.033411,91857.4864,-8.432261
0.21875,29.93,303.08,100.008037,0.0,#N/A,19.955233,-0.241207,10.464712,-0.000841,5.683515,-0.000148,-0.0,null,0.033411,91857.4864,-8.432261
0.220833,29.94,303.09,100.008037,0.0,#N/A,19.953642,-0.241339,10.464712,-0.000841,5.683515,-0.000148,null,null,0.0334,91863.5481,-8.432327
0.222917,29.94,303.09,100.008037,0.963514,#N/A,19.952442,-0.241437,10.464712,-0.000841,5.683515,-0.000148,inf,inf,0.0334,91863.5481,-8.432327
0.225,29.94,303.09,100.010044,0.0,#N/A,19.951242,-0.241536,10.464922,-0.001051,5.683515,-0.000185,null,null,0.0334,91863.5481,-8.432327
0.227083,29.94,303.09,100.010044,0.0,#N/A,19.949643,-0.241667,10.464922,-0.001051,5.683515,-0.000185,null,null,0.0334,91863.5481,-8.432327
0.229167,29.94,303.09,100.010044,0.963514,#N/A,19.947643,-0.241832,10.464922,-0.001051,5.683515,-0.000185,inf,inf,0.0334,91863.5481,-8.432327
0.23125,29.94,303.09,100.012051,0.0,#N/A,19.945244,-0.242029,10.465132,-0.001261,5.683515,-0.000222,null,null,0.0334,91863.5481,-8.432327
0.233333,29.94,303.09,100.012051,0.0,#N/A,19.942444,-0.242259,10.465132,-0.001261,5.683515,-0.000222,null,null,0.0334,91863.5481,-8.432327
0.235417,29.94,303.09,100.012051,0.963514,#N/A,19.939245,-0.242522,10.465132,-0.001261,5.683515,-0.000222,-0.0037,null,0.0334,91863.5481,-8.432327
0.2375,29.93,303.08,100.014058,0.0,#N/A,19.934838,-0.242883,10.465342,-0.001471,5.683515,-0.000259,null,null,0.033411,91857.4864,-8.432261
0.239583,29.93,303.08,100.014058,0.963052,#N/A,19.931239,-0.243179,10.465342,-0.001471,5.683515,-0.000259,inf,inf,0.033411,91857.4864,-8.432261
0.241667,29.93,303.08,100.016065,0.0,#N/A,19.92684,-0.243541,10.465552,-0.001681,5.683515,-0.000296,null,null,0.033411,91857.4864,-8.432261
0.24375,29.93,303.08,100.016065,0.0,#N/A,19.922841,-0.24387,10.465552,-0.001681,5.683515,-0.000296,null,null,0.033411,91857.4864,-8.432261
0.245833,29.93,303.08,100.016065,0.963052,#N/A,19.918442,-0.244231,10.465552,-0.001681,5.683515,-0.000296,inf,inf,0.033411,91857.4864,-8.432261
0.247917,29.93,303.08,100.018072,0.0,#N/A,19.913643,-0.244626,10.465762,-0.001891,5.683515,-0.000333,null,null,0.033411,91857.4864,-8.432261
0.25,29.93,303.08,100.018072,0.967835,#N/A,19.908044,-0.245086,10.465762,-0.001891,5.683515,-0.000333,0.0037,-2.60369,0.033411,91857.4864,-8.432261
0.252083,29.94,303.09,100.020088,0.0,#N/A,19.902453,-0.245546,10.465973,-0.002102,5.683515,-0.00037,null,null,0.0334,91863.5481,-8.432327
0.254167,29.94,303.09,100.020088,0.963514,#N/A,19.896855,-0.246006,10.465973,-0.002102,5.683515,-0.00037,inf,inf,0.0334,91863.5481,-8.432327
0.25625,29.94,303.09,100.022095,0.0,#N/A,19.890856,-0.246499,10.466183,-0.002312,5.683515,-0.000407,null,null,0.0334,91863.5481,-8.432327
0.258333,29.94,303.09,100.022095,0.963052,#N/A,19.884857,-0.246992,10.466183,-0.002312,5.683515,-0.000407,inf,inf,0.0334,91863.5481,-8.432327
0.260417,29.94,303.09,100.024102,0.0,#N/A,19.878859,-0.247485,10.466393,-0.002522,5.683515,-0.000444,null,null,0.0334,91863.5481,-8.432327
0.2625,29.94,303.09,100.024102,0.0,#N/A,19.87286,-0.247978,10.466393,-0.002522,5.683515,-0.000444,null,null,0.0334,91863.5481,-8.432327
0.264583,29.94,303.09,100.024102,0.963052,#N/A,19.866462,-0.248504,10.466393,-0.002522,5.683515,-0.000444,inf,inf,0.0334,91863.5481,-8.432327
0.266667,29.94,303.09,100.026109,0.0,#N/A,19.860463,-0.248997,10.466603,-0.002732,5.683515,-0.000481,null,null,0.0334,91863.5481,-8.432327
0.26875,29.94,303.09,100.026109,0.963514,#N/A,19.854464,-0.249491,10.466603,-0.002732,5.683515,-0.000481,inf,inf,0.0334,91863.5481,-8.432327
0.270833,29.94,303.09,100.028116,0.0,#N/A,19.848866,-0.249951,10.466813,-0.002942,5.683515,-0.000518,null,null,0.0334,91863.5481,-8.432327
0.272917,29.94,303.09,100.028116,0.963514,#N/A,19.843667,-0.250378,10.466813,-0.002942,5.683515,-0.000518,inf,inf,0.0334,91863.5481,-8.432327
0.275,29.94,303.09,100.030123,0.0,#N/A,19.838068,-0.250838,10.467023,-0.003152,5.683515,-0.000555,null,null,0.0334,91863.5481,-8.432327
0.277083,29.94,303.09,100.030123,0.963052,#N/A,19.832869,-0.251266,10.467023,-0.003152,5.683515,-0.000555,inf,inf,0.0334,91863.5481,-8.432327
0.279167,29.94,303.09,100.03213,0.0,#N/A,19.827271,-0.251726,10.467233,-0.003362,5.683515,-0.000592,null,null,0.0334,91863.5481,-8.432327
0.28125,29.94,303.09,100.03213,0.967835,#N/A,19.821672,-0.252186,10.467233,-0.003362,5.683515,-0.000592,inf,inf,0.0334,91863.5481,-8.432327
0.283333,29.94,303.09,100.034146,0.0,#N/A,19.816473,-0.252613,10.467444,-0.003573,5.683515,-0.000629,null,null,0.0334,91863.5481,-8.432327
0.285417,29.94,303.09,100.034146,0.963514,#N/A,19.810875,-0.253073,10.467444,-0.003573,5.683515,-0.000629,inf,inf,0.0334,91863.5481,-8.432327
0.2875,29.94,303.09,100.036153,0.0,#N/A,19.805276,-0.253534,10.467654,-0.003783,5.683515,-0.000666,null,null,0.0334,91863.5481,-8.432327
0.289583,29.94,303.09,100.036153,0.963052,#N/A,19.799277,-0.254027,10.467654,-0.003783,5.683515,-0.000666,0.0037,-2.60369,0.0334,91863.5481,-8.432327
0.291667,29.95,303.1,100.03816,0.0,#N/A,19.792887,-0.254553,10.467864,-0.003993,5.683515,-0.000703,0.0,null,0.033389,91869.61,-8.432393
0.29375,29.94,303.09,100.03816,0.963514,#N/A,19.78688,-0.255046,10.467864,-0.003993,5.683515,-0.000703,inf,inf,0.0334,91863.5481,-8.432327
0.295833,29.94,303.09,100.040167,0.963052,#N/A,19.780082,-0.255604,10.468074,-0.004203,5.683515,-0.00074,0.0036,-2.631089,0.0334,91863.5481,-8.432327
0.297917,29.95,303.1,100.042174,0.0,#N/A,19.774091,-0.256098,10.468284,-0.004413,5.683515,-0.000776,null,null,0.033389,91869.61,-8.432393
0.3,29.95,303.1,100.042174,0.963514,#N/A,19.768093,-0.256591,10.468284,-0.004413,5.683515,-0.000776,inf,inf,0.033389,91869.61,-8.432393
0.302083,29.95,303.1,100.044181,0.0,#N/A,19.761694,-0.257117,10.468494,-0.004623,5.683515,-0.000813,null,null,0.033389,91869.61,-8.432393
0.304167,29.95,303.1,100.044181,0.963034,#N/A,19.755696,-0.25761,10.468494,-0.004623,5.683515,-0.000813,inf,inf,0.033389,91869.61,-8.432393
0.30625,29.95,303.1,100.046187,0.0,#N/A,19.749697,-0.258103,10.468704,-0.004833,5.683515,-0.00085,null,null,0.033389,91869.61,-8.432393
0.308333,29.95,303.1,100.046187,0.963052,#N/A,19.743298,-0.258629,10.468704,-0.004833,5.683515,-0.00085,inf,inf,0.033389,91869.61,-8.432393
0.310417,29.95,303.1,100.048194,0.0,#N/A,19.7373,-0.259122,10.468914,-0.005043,5.683515,-0.000887,null,null,0.033389,91869.61,-8.432393
0.3125,29.95,303.1,100.048194,0.968315,#N/A,19.731301,-0.259615,10.468914,-0.005043,5.683515,-0.000887,inf,inf,0.033389,91869.61,-8.432393
0.314583,29.95,303.1,100.050211,0.963052,#N/A,19.725703,-0.260075,10.469125,-0.005254,5.683515,-0.000924,inf,inf,0.033389,91869.61,-8.432393
0.316667,29.95,303.1,100.052218,0.0,#N/A,19.720104,-0.260535,10.469335,-0.005464,5.683515,-0.000961,null,null,0.033389,91869.61,-8.432393
0.31875,29.95,303.1,100.052218,0.963514,#N/A,19.714105,-0.261028,10.469335,-0.005464,5.683515,-0.000961,inf,inf,0.033389,91869.61,-8.432393
0.320833,29.95,303.1,100.054225,0.0,#N/A,19.708507,-0.261488,10.469545,-0.005674,5.683515,-0.000998,null,null,0.033389,91869.61,-8.432393
0.322917,29.95,303.1,100.054225,0.963514,#N/A,19.703308,-0.261916,10.469545,-0.005674,5.683515,-0.000998,inf,inf,0.033389,91869.61,-8.432393
0.325,29.95,303.1,100.056232,0.963034,#N/A,19.697709,-0.262376,10.469755,-0.005884,5.683515,-0.001035,0.0037,-2.60369,0.033389,91869.61,-8.432393
0.327083,29.96,303.11,100.058238,0.0,#N/A,19.692519,-0.262803,10.469965,-0.006094,5.683515,-0.001072,null,null,0.033378,91875.6721,-8.432459
0.329167,29.96,303.11,100.058238,0.963514,#N/A,19.68732,-0.263231,10.469965,-0.006094,5.683515,-0.001072,inf,inf,0.033378,91875.6721,-8.432459
0.33125,29.96,303.11,100.060245,0.963514,#N/A,19.682121,-0.263658,10.470175,-0.006304,5.683515,-0.001109,inf,inf,0.033378,91875.6721,-8.432459
0.333333,29.96,303.11,100.062252,0.0,#N/A,19.676923,-0.264085,10.470385,-0.006514,5.683515,-0.001146,null,null,0.033378,91875.6721,-8.432459
0.335417,29.96,303.11,100.062252,0.968315,#N/A,19.671724,-0.264513,10.470385,-0.006514,5.683515,-0.001146,inf,inf,0.033378,91875.6721,-8.432459
0.3375,29.96,303.11,100.064269,0.0,#N/A,19.666925,-0.264907,10.470596,-0.006725,5.683515,-0.001183,null,null,0.033378,91875.6721,-8.432459
0.339583,29.96,303.11,100.064269,0.963052,#N/A,19.662126,-0.265301,10.470596,-0.006725,5.683515,-0.001183,0.0037,-2.60369,0.033378,91875.6721,-8.432459
0.341667,29.97,303.12,100.066276,0.963514,#N/A,19.657336,-0.265696,10.470806,-0.006935,5.683515,-0.00122,inf,inf,0.033367,91881.7344,-8.432525
0.34375,29.97,303.12,100.068283,0.0,#N/A,19.652537,-0.26609,10.471016,-0.007145,5.683515,-0.001257,null,null,0.033367,91881.7344,-8.432525
0.345833,29.97,303.12,100.068283,0.962572,#N/A,19.648138,-0.266452,10.471016,-0.007145,5.683515,-0.001257,inf,inf,0.033367,91881.7344,-8.432525
0.347917,29.97,303.12,100.070289,0.963514,#N/A,19.643739,-0.266813,10.471226,-0.007355,5.683515,-0.001294,inf,inf,0.033367,91881.7344,-8.432525
0.35,29.97,303.12,100.072296,0.963514,#N/A,19.63934,-0.267175,10.471436,-0.007565,5.683515,-0.001331,inf,inf,0.033367,91881.7344,-8.432525
